cod_provincia;provincia;cod_municipio;municipio;distrito;seccion;mesa;censo;"votos totais";branco;nulos;PP;PSdeG-PSOE;BNG;EU-V;UPyD;EQUO;PACMA;PUM+J;P.C.P.E.;C.XXI;UCE;SAIn;PH
15;"A Coruña";24;Cerceda;1;1;A;872;664;7;21;335;194;82;15;4;1;2;1;1;0;1;0;0
15;"A Coruña";24;Cerceda;1;2;B;388;323;0;11;149;130;27;2;0;1;1;0;0;1;0;0;1
15;"A Coruña";27;Coirós;1;1;A;649;543;8;6;350;110;42;12;10;4;0;0;1;0;0;0;0
15;"A Coruña";27;Coirós;1;1;C;582;461;13;9;313;85;19;10;5;0;3;1;2;1;0;0;0
15;"A Coruña";29;Coristanco;1;2;A;394;270;8;3;180;46;29;2;0;0;0;1;0;1;0;0;0
15;"A Coruña";29;Coristanco;1;2;B;379;308;2;4;203;64;29;4;0;1;0;1;0;0;0;0;0
15;"A Coruña";29;Coristanco;2;1;B;271;216;1;2;142;48;20;3;0;0;0;0;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";1;4;B;603;436;16;13;226;97;30;29;10;7;3;2;1;2;0;0;0
15;"A Coruña";30;"Coruña, A";1;5;B;558;419;11;3;262;81;22;27;8;4;0;0;0;0;0;0;1
15;"A Coruña";30;"Coruña, A";1;7;B;688;438;9;6;203;131;41;27;7;9;2;1;1;0;0;0;1
15;"A Coruña";30;"Coruña, A";2;5;U;917;627;9;14;265;215;37;52;17;12;5;1;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";2;6;B;647;478;10;6;221;142;44;28;14;4;4;2;1;1;1;0;0
15;"A Coruña";30;"Coruña, A";2;8;A;795;556;9;6;221;188;68;38;13;9;2;0;1;0;1;0;0
15;"A Coruña";30;"Coruña, A";2;8;B;690;480;8;6;196;144;53;55;10;4;1;2;1;0;0;0;0
15;"A Coruña";30;"Coruña, A";2;9;B;792;564;14;7;208;194;65;53;10;2;4;4;1;1;0;1;0
15;"A Coruña";29;Coristanco;2;1;C;465;320;1;2;201;87;27;0;1;0;1;0;0;0;0;0;0
15;"A Coruña";29;Coristanco;2;2;A;677;510;4;9;304;118;63;7;2;1;2;0;0;0;0;0;0
15;"A Coruña";29;Coristanco;2;3;A;725;585;9;2;378;117;65;8;3;1;0;0;0;0;0;0;2
15;"A Coruña";30;"Coruña, A";1;1;U;795;589;10;5;370;109;39;28;8;10;4;4;0;0;0;0;2
15;"A Coruña";30;"Coruña, A";1;6;U;746;512;5;1;259;122;47;52;10;11;4;0;0;0;1;0;0
15;"A Coruña";30;"Coruña, A";1;7;A;604;414;14;10;221;102;28;15;9;8;3;1;2;0;0;0;1
15;"A Coruña";30;"Coruña, A";2;2;U;744;527;10;8;192;184;56;42;15;14;0;1;2;1;0;0;2
15;"A Coruña";30;"Coruña, A";2;3;A;626;477;10;8;248;117;50;29;9;2;1;1;2;0;0;0;0
15;"A Coruña";30;"Coruña, A";2;4;U;728;521;9;9;252;157;33;42;9;2;2;4;1;0;0;0;1
15;"A Coruña";30;"Coruña, A";2;6;A;627;454;8;8;188;156;34;36;11;5;5;2;1;0;0;0;0
15;"A Coruña";30;"Coruña, A";2;7;B;701;508;19;3;203;137;56;66;9;12;0;1;1;0;1;0;0
15;"A Coruña";30;"Coruña, A";2;9;A;691;489;13;6;190;173;61;28;13;3;0;1;0;1;0;0;0
15;"A Coruña";30;"Coruña, A";2;12;U;842;579;17;9;215;206;51;60;6;5;6;3;0;0;0;0;1
15;"A Coruña";30;"Coruña, A";2;13;U;820;550;15;8;189;203;57;55;5;9;3;3;0;1;1;0;1
15;"A Coruña";30;"Coruña, A";2;14;U;803;555;15;11;212;200;53;37;12;8;2;1;0;0;0;2;2
15;"A Coruña";30;"Coruña, A";2;15;B;623;399;7;7;154;131;51;32;8;1;3;1;3;0;0;0;1
15;"A Coruña";30;"Coruña, A";2;17;A;711;487;13;5;178;161;61;43;13;5;1;3;0;1;0;1;2
15;"A Coruña";30;"Coruña, A";2;21;A;628;440;4;5;180;149;52;30;8;8;0;1;0;0;1;1;1
15;"A Coruña";30;"Coruña, A";2;22;B;739;580;18;12;190;198;84;49;12;7;1;4;1;0;0;1;3
15;"A Coruña";17;Cambre;1;5;A;1011;731;13;19;342;212;57;55;14;11;4;0;2;0;0;0;2
15;"A Coruña";17;Cambre;1;5;B;987;687;27;15;316;172;58;59;11;17;2;3;4;2;0;0;1
15;"A Coruña";17;Cambre;1;6;U;941;617;23;10;264;179;66;42;13;13;4;3;0;0;0;0;0
15;"A Coruña";17;Cambre;1;10;U;594;396;11;8;180;107;39;40;5;2;3;0;1;0;0;0;0
15;"A Coruña";17;Cambre;2;1;B;553;383;11;7;203;111;19;20;4;3;1;2;0;0;2;0;0
15;"A Coruña";19;Carballo;1;6;U;735;507;14;11;280;101;79;7;9;3;1;0;2;0;0;0;0
15;"A Coruña";30;"Coruña, A";2;10;B;583;392;12;3;129;152;47;32;7;4;1;2;1;1;1;0;0
15;"A Coruña";30;"Coruña, A";2;21;B;718;491;7;11;180;173;53;40;11;7;3;4;0;0;0;2;0
15;"A Coruña";30;"Coruña, A";2;22;A;826;640;24;11;215;215;73;64;14;9;6;5;1;1;0;0;2
15;"A Coruña";30;"Coruña, A";3;2;A;575;449;4;4;314;76;18;22;5;2;3;1;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";3;6;U;985;770;21;6;501;135;38;27;20;12;3;3;0;2;0;0;2
15;"A Coruña";30;"Coruña, A";3;9;A;617;491;5;5;335;93;18;14;16;3;1;1;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";3;10;A;532;404;8;5;199;115;36;25;7;5;3;0;0;1;0;0;0
15;"A Coruña";30;"Coruña, A";3;12;U;770;519;11;11;218;147;52;49;9;14;5;2;1;0;0;0;0
15;"A Coruña";30;"Coruña, A";3;13;B;530;377;9;4;154;121;47;29;8;3;0;1;1;0;0;0;0
15;"A Coruña";30;"Coruña, A";3;17;A;634;464;3;9;261;111;39;22;7;7;3;1;0;0;1;0;0
15;"A Coruña";30;"Coruña, A";3;20;B;702;492;11;9;219;174;27;31;6;9;3;1;0;0;1;1;0
15;"A Coruña";30;"Coruña, A";3;23;U;644;496;10;5;242;129;52;43;8;4;1;2;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";4;2;A;547;403;6;7;178;123;43;25;9;4;4;1;0;0;0;1;2
15;"A Coruña";30;"Coruña, A";4;7;B;776;520;16;10;206;176;51;43;7;8;1;0;0;0;0;1;1
15;"A Coruña";30;"Coruña, A";4;8;U;984;664;20;10;247;254;64;49;8;5;4;1;1;0;0;0;1
15;"A Coruña";30;"Coruña, A";4;9;A;518;346;0;3;148;109;32;33;8;5;2;1;2;2;1;0;0
15;"A Coruña";30;"Coruña, A";4;9;B;516;358;2;13;140;116;36;23;12;4;4;4;2;1;1;0;0
15;"A Coruña";30;"Coruña, A";4;11;B;494;329;6;3;134;113;33;24;6;1;4;2;1;0;0;1;1
15;"A Coruña";30;"Coruña, A";4;14;U;803;561;10;11;217;210;48;47;7;4;4;2;0;0;1;0;0
15;"A Coruña";30;"Coruña, A";4;17;U;548;375;6;7;175;110;34;26;6;7;2;2;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";4;18;U;854;544;11;6;257;144;56;51;9;5;1;2;0;0;0;2;0
15;"A Coruña";30;"Coruña, A";3;2;B;556;446;7;2;307;73;25;19;4;7;0;1;0;0;0;1;0
15;"A Coruña";30;"Coruña, A";3;3;B;658;509;16;8;320;106;13;15;23;4;1;0;1;1;0;1;0
15;"A Coruña";30;"Coruña, A";3;5;A;588;454;5;6;300;92;20;18;3;6;2;1;0;0;0;0;1
15;"A Coruña";30;"Coruña, A";3;9;B;526;423;13;6;249;87;30;21;9;4;2;1;0;0;1;0;0
15;"A Coruña";30;"Coruña, A";3;11;U;811;600;11;8;348;130;32;46;10;4;4;1;4;0;0;1;1
15;"A Coruña";30;"Coruña, A";3;14;U;830;607;16;11;320;129;62;39;11;12;3;0;1;0;0;2;1
15;"A Coruña";30;"Coruña, A";3;16;B;840;652;19;12;336;164;49;38;15;12;4;0;2;1;0;0;0
15;"A Coruña";30;"Coruña, A";3;17;B;595;436;13;2;223;118;40;26;9;2;2;0;1;0;0;0;0
15;"A Coruña";30;"Coruña, A";3;18;A;690;483;11;4;263;131;33;27;5;5;2;1;0;0;1;0;0
15;"A Coruña";30;"Coruña, A";3;18;B;565;410;7;7;193;131;34;23;12;2;0;0;0;1;0;0;0
15;"A Coruña";30;"Coruña, A";3;22;U;974;681;15;4;361;191;43;41;18;2;5;1;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";4;5;B;533;371;5;14;162;104;39;27;10;3;1;1;2;1;0;1;1
15;"A Coruña";30;"Coruña, A";4;6;U;961;620;11;11;286;201;62;33;6;2;6;2;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";4;7;A;839;590;13;10;260;181;55;45;11;8;4;0;1;0;1;0;1
15;"A Coruña";30;"Coruña, A";4;11;A;519;337;6;3;140;103;41;31;5;0;1;5;0;1;0;0;1
15;"A Coruña";30;"Coruña, A";4;13;A;677;456;5;3;188;169;44;34;2;1;5;2;0;0;1;0;2
15;"A Coruña";30;"Coruña, A";4;13;B;695;476;7;4;228;147;47;30;1;5;3;1;0;0;0;0;3
15;"A Coruña";19;Carballo;1;20;U;707;566;1;11;341;124;82;5;0;0;1;0;0;1;0;0;0
15;"A Coruña";19;Carballo;1;23;U;847;606;13;8;272;138;140;17;7;3;6;0;0;0;1;1;0
15;"A Coruña";19;Carballo;1;27;B;710;500;11;12;235;105;112;17;5;1;2;0;0;0;0;0;0
15;"A Coruña";20;Carnota;1;2;A;819;561;2;2;230;151;161;8;4;0;1;0;1;0;0;1;0
15;"A Coruña";20;Carnota;2;3;U;612;371;3;4;218;87;48;9;0;1;0;0;0;0;1;0;0
15;"A Coruña";30;"Coruña, A";4;20;A;561;344;6;5;155;126;28;13;4;2;2;1;0;1;0;1;0
15;"A Coruña";30;"Coruña, A";4;21;U;577;365;5;3;141;147;26;22;7;8;5;0;1;0;0;0;0
15;"A Coruña";30;"Coruña, A";4;22;U;888;565;8;12;235;183;47;48;14;6;9;1;1;0;0;0;1
15;"A Coruña";30;"Coruña, A";4;23;A;849;575;13;8;241;183;67;39;10;4;4;4;0;0;0;2;0
15;"A Coruña";30;"Coruña, A";4;24;U;774;510;13;11;194;154;74;44;8;3;1;2;2;3;1;0;0
15;"A Coruña";30;"Coruña, A";4;25;U;879;552;9;6;256;171;54;28;13;3;2;8;1;0;0;0;1
15;"A Coruña";30;"Coruña, A";4;26;U;768;500;5;14;210;167;54;26;8;4;7;1;1;0;0;2;1
15;"A Coruña";30;"Coruña, A";5;1;B;662;532;11;3;351;84;28;25;21;3;2;3;0;1;0;0;0
15;"A Coruña";30;"Coruña, A";5;3;B;592;462;12;5;277;86;34;26;16;3;1;0;1;0;0;0;1
15;"A Coruña";30;"Coruña, A";5;4;B;598;475;18;2;261;89;38;34;23;7;1;0;0;0;0;2;0
15;"A Coruña";30;"Coruña, A";5;5;A;565;427;8;6;243;91;31;23;15;2;4;2;1;0;0;0;1
15;"A Coruña";30;"Coruña, A";5;5;B;538;405;6;5;233;85;35;20;14;5;0;1;1;0;0;0;0
15;"A Coruña";30;"Coruña, A";5;6;A;669;463;8;10;188;147;49;47;3;3;4;2;0;0;0;1;1
15;"A Coruña";30;"Coruña, A";5;6;B;653;450;5;4;205;140;45;31;9;3;2;2;0;0;0;2;2
15;"A Coruña";30;"Coruña, A";5;8;B;703;483;9;6;213;154;36;40;11;4;3;1;1;1;2;1;1
15;"A Coruña";30;"Coruña, A";5;11;A;918;480;9;7;204;181;46;21;8;4;0;0;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";5;11;B;318;177;6;4;73;60;9;11;8;1;0;2;0;0;1;0;2
15;"A Coruña";30;"Coruña, A";5;12;A;228;162;6;0;56;76;10;9;1;1;1;1;1;0;0;0;0
15;"A Coruña";30;"Coruña, A";5;12;B;547;382;10;10;125;129;65;31;7;1;2;1;0;1;0;0;0
15;"A Coruña";30;"Coruña, A";5;14;B;802;584;16;6;320;143;35;39;16;6;2;0;1;0;0;0;0
15;"A Coruña";30;"Coruña, A";5;15;B;604;408;17;5;182;122;53;16;8;2;1;0;1;0;0;0;1
15;"A Coruña";30;"Coruña, A";5;17;B;718;529;14;5;235;158;50;44;13;6;2;1;0;0;1;0;0
15;"A Coruña";30;"Coruña, A";5;18;B;835;596;15;6;200;202;82;59;21;4;4;0;0;1;1;1;0
15;"A Coruña";30;"Coruña, A";5;19;U;994;743;22;6;296;234;71;65;31;8;3;4;1;0;0;0;2
15;"A Coruña";30;"Coruña, A";5;20;U;801;600;13;8;242;203;63;39;17;9;3;1;0;0;0;2;0
15;"A Coruña";30;"Coruña, A";5;21;A;538;392;9;7;178;110;32;28;15;8;1;1;0;2;0;1;0
15;"A Coruña";30;"Coruña, A";5;22;A;859;612;26;12;219;192;85;31;26;16;3;1;0;0;0;0;1
15;"A Coruña";30;"Coruña, A";6;1;A;628;461;6;9;214;136;50;25;6;6;6;0;1;1;0;1;0
15;"A Coruña";30;"Coruña, A";4;16;U;524;330;2;5;128;133;28;20;9;2;3;0;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";4;23;B;776;499;8;7;207;180;49;28;8;5;3;2;0;0;0;0;2
15;"A Coruña";30;"Coruña, A";5;2;U;923;706;17;6;435;141;43;36;13;9;1;4;1;0;0;0;0
15;"A Coruña";30;"Coruña, A";5;3;A;617;473;9;4;295;94;24;23;16;4;3;0;0;1;0;0;0
15;"A Coruña";30;"Coruña, A";5;4;A;668;538;15;3;308;112;42;26;18;6;3;1;1;0;1;1;1
15;"A Coruña";30;"Coruña, A";5;7;A;760;540;9;9;235;140;67;56;13;5;2;1;1;0;0;0;2
15;"A Coruña";30;"Coruña, A";5;7;B;657;500;12;11;219;156;44;34;16;5;1;2;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";5;8;A;780;565;13;5;233;173;57;51;15;8;4;2;3;0;0;0;1
15;"A Coruña";30;"Coruña, A";5;9;A;565;410;5;5;172;134;41;28;12;5;3;4;0;0;0;1;0
15;"A Coruña";30;"Coruña, A";5;9;B;547;381;6;6;168;124;37;26;6;4;2;0;0;1;0;0;1
15;"A Coruña";30;"Coruña, A";5;12;C;551;383;7;9;157;112;54;26;8;3;5;1;0;1;0;0;0
15;"A Coruña";30;"Coruña, A";5;13;U;931;710;12;11;390;155;60;42;23;13;3;0;0;0;0;0;1
15;"A Coruña";30;"Coruña, A";5;14;A;893;665;14;8;377;154;44;40;14;7;5;1;0;0;0;1;0
15;"A Coruña";30;"Coruña, A";5;16;A;578;384;9;9;144;117;54;32;7;9;2;0;0;0;0;0;1
15;"A Coruña";22;Cedeira;1;4;C;488;317;8;3;191;60;38;13;1;2;0;0;0;0;1;0;0
15;"A Coruña";22;Cedeira;1;6;A;316;211;0;2;135;53;14;5;1;1;0;0;0;0;0;0;0
15;"A Coruña";23;Cee;1;1;B;486;378;1;2;178;137;45;8;3;0;4;0;0;0;0;0;0
15;"A Coruña";23;Cee;1;3;A;589;405;7;10;194;133;41;14;5;1;0;0;0;0;0;0;0
15;"A Coruña";23;Cee;1;3;B;760;509;8;7;269;147;55;17;0;3;3;0;0;0;0;0;0
15;"A Coruña";23;Cee;2;1;A;578;413;2;9;244;116;31;6;0;2;1;0;0;0;0;0;2
15;"A Coruña";23;Cee;2;2;U;720;531;5;9;325;132;44;7;2;1;2;2;0;0;1;0;1
15;"A Coruña";24;Cerceda;1;3;A;351;272;2;1;168;73;17;9;0;0;1;0;0;0;0;0;1
15;"A Coruña";24;Cerceda;1;4;A;429;339;2;11;205;89;26;4;0;0;0;0;0;1;0;1;0
15;"A Coruña";26;Cesuras;1;1;B;235;170;4;1;80;47;33;3;1;0;0;0;1;0;0;0;0
15;"A Coruña";26;Cesuras;1;2;B;245;163;1;0;111;18;32;0;1;0;0;0;0;0;0;0;0
15;"A Coruña";29;Coristanco;1;1;A;775;568;5;4;390;105;46;14;1;0;2;0;0;1;0;0;0
15;"A Coruña";29;Coristanco;2;1;A;538;398;4;6;224;83;69;8;1;0;1;2;0;0;0;0;0
15;"A Coruña";29;Coristanco;2;2;B;816;564;8;6;374;103;62;10;0;0;1;0;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";6;1;B;598;445;12;6;192;141;41;30;11;2;3;2;1;1;2;0;1
15;"A Coruña";30;"Coruña, A";6;2;A;701;445;4;11;188;147;39;30;4;7;8;3;1;0;0;1;2
15;"A Coruña";30;"Coruña, A";6;2;B;664;424;11;4;196;143;22;31;8;2;2;0;0;2;0;0;3
15;"A Coruña";30;"Coruña, A";6;5;U;933;603;13;11;290;188;45;30;12;5;6;0;0;0;0;1;2
15;"A Coruña";30;"Coruña, A";6;7;U;759;509;17;5;221;178;45;27;4;3;5;2;2;0;0;0;0
15;"A Coruña";30;"Coruña, A";6;9;A;606;401;4;11;178;137;47;19;0;2;0;0;0;1;0;1;1
15;"A Coruña";30;"Coruña, A";6;9;B;605;391;6;10;175;126;36;21;10;1;4;1;0;0;0;0;1
15;"A Coruña";30;"Coruña, A";6;10;A;537;346;2;7;128;164;26;14;2;0;1;0;0;0;0;1;1
15;"A Coruña";30;"Coruña, A";6;11;U;596;382;12;3;120;175;35;21;11;0;3;0;1;0;0;0;1
15;"A Coruña";30;"Coruña, A";6;12;B;707;493;8;8;214;162;57;29;6;3;3;0;0;1;1;0;1
15;"A Coruña";30;"Coruña, A";6;14;B;523;353;4;6;155;124;33;23;4;1;0;0;0;0;1;0;2
15;"A Coruña";30;"Coruña, A";6;15;B;567;392;8;4;149;152;45;25;4;2;1;0;1;0;0;0;1
15;"A Coruña";30;"Coruña, A";6;16;A;596;380;8;8;127;143;51;26;6;2;2;2;1;0;2;0;2
15;"A Coruña";30;"Coruña, A";6;21;U;803;520;9;12;232;161;58;31;6;4;3;0;1;0;0;1;2
15;"A Coruña";30;"Coruña, A";6;22;U;602;377;5;2;156;127;60;18;3;4;1;0;1;0;0;0;0
15;"A Coruña";30;"Coruña, A";7;2;B;654;472;9;10;211;161;34;37;6;3;1;0;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";7;4;B;691;529;10;8;250;162;47;39;5;6;1;0;0;1;0;0;0
15;"A Coruña";30;"Coruña, A";7;5;U;865;604;20;4;252;198;60;50;9;4;1;4;1;0;0;0;1
15;"A Coruña";30;"Coruña, A";7;6;A;802;560;13;10;222;190;66;33;13;6;3;2;0;1;0;1;0
15;"A Coruña";30;"Coruña, A";7;7;A;666;480;12;7;191;172;54;25;11;2;3;0;2;0;0;0;1
15;"A Coruña";30;"Coruña, A";7;8;B;647;419;11;0;163;146;61;24;5;4;3;2;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";7;9;B;708;517;13;4;223;165;52;33;8;14;2;0;1;0;0;1;1
15;"A Coruña";30;"Coruña, A";7;10;B;444;302;4;1;142;93;26;22;6;7;1;0;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";7;11;A;600;442;7;11;171;155;48;36;8;4;1;0;0;0;0;0;1
15;"A Coruña";30;"Coruña, A";7;14;A;732;529;12;8;180;203;67;34;12;4;2;4;0;1;1;0;1
15;"A Coruña";30;"Coruña, A";7;15;A;748;534;12;5;239;173;52;31;14;4;0;1;0;2;0;0;1
15;"A Coruña";30;"Coruña, A";7;18;A;603;433;5;4;187;172;32;26;3;2;2;0;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";7;18;B;562;411;5;4;156;175;32;15;16;3;1;1;0;0;0;0;3
15;"A Coruña";30;"Coruña, A";7;23;B;548;348;11;3;102;162;29;30;3;2;1;0;2;0;1;1;1
15;"A Coruña";30;"Coruña, A";5;22;B;799;567;13;8;223;178;67;47;15;10;5;1;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";6;3;U;918;612;18;9;274;196;60;38;9;4;3;0;1;0;0;0;0
15;"A Coruña";30;"Coruña, A";6;12;A;662;466;12;11;195;158;55;23;5;2;2;0;0;0;0;2;1
15;"A Coruña";30;"Coruña, A";6;17;B;531;341;11;8;128;124;28;24;7;5;1;2;1;0;0;1;1
15;"A Coruña";30;"Coruña, A";6;23;B;532;351;7;6;155;120;29;26;3;1;1;1;0;0;0;0;2
15;"A Coruña";30;"Coruña, A";7;1;A;490;349;7;3;166;113;19;28;8;2;1;0;1;0;0;0;1
15;"A Coruña";30;"Coruña, A";7;1;B;609;410;1;7;170;148;43;24;9;6;0;1;0;1;0;0;0
15;"A Coruña";30;"Coruña, A";7;6;B;723;520;13;14;224;145;55;43;9;5;5;3;0;0;0;0;4
15;"A Coruña";30;"Coruña, A";7;9;A;615;432;13;4;167;151;38;28;13;8;2;3;0;0;2;0;3
15;"A Coruña";30;"Coruña, A";7;10;A;559;373;3;8;180;112;31;24;11;2;1;1;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";7;11;B;603;424;9;11;182;122;47;38;7;4;3;0;0;0;0;0;1
15;"A Coruña";30;"Coruña, A";7;12;A;718;497;10;10;230;148;48;27;9;9;2;2;0;0;0;1;1
15;"A Coruña";30;"Coruña, A";7;14;B;787;519;10;6;197;176;66;36;15;10;2;0;0;0;0;0;1
15;"A Coruña";30;"Coruña, A";1;3;U;987;709;16;8;324;196;71;62;14;10;5;2;0;0;0;0;1
15;"A Coruña";30;"Coruña, A";1;8;A;623;451;11;4;246;87;34;48;11;7;1;1;0;0;0;0;1
15;"A Coruña";30;"Coruña, A";1;8;B;596;449;10;4;227;100;44;39;12;6;2;0;1;3;0;0;1
15;"A Coruña";30;"Coruña, A";1;9;A;486;353;3;3;195;92;19;27;5;5;2;1;0;0;1;0;0
15;"A Coruña";30;"Coruña, A";2;10;A;619;437;4;2;189;168;31;25;7;6;4;0;0;0;1;0;0
15;"A Coruña";30;"Coruña, A";2;11;U;784;544;12;10;222;178;54;41;17;4;3;1;0;0;0;0;2
15;"A Coruña";30;"Coruña, A";2;15;A;596;393;4;7;170;117;51;36;3;2;1;0;0;0;0;1;1
15;"A Coruña";30;"Coruña, A";2;17;B;674;452;6;6;175;156;41;39;15;6;4;2;1;0;0;0;1
15;"A Coruña";30;"Coruña, A";2;18;A;706;458;4;7;170;168;47;44;4;3;4;2;3;0;0;1;1
15;"A Coruña";30;"Coruña, A";2;18;B;715;480;10;7;176;174;45;47;7;5;3;1;1;0;1;1;2
15;"A Coruña";30;"Coruña, A";2;19;U;728;480;5;0;173;188;59;46;3;2;1;1;1;0;0;0;1
15;"A Coruña";30;"Coruña, A";2;20;U;939;640;11;5;220;247;78;56;6;9;2;2;0;2;0;2;0
15;"A Coruña";30;"Coruña, A";3;4;U;761;549;12;9;245;157;52;37;23;6;1;1;0;3;0;3;0
15;"A Coruña";30;"Coruña, A";3;7;A;667;519;12;8;358;81;15;30;7;2;2;2;0;1;0;0;1
15;"A Coruña";30;"Coruña, A";7;28;B;720;504;6;9;156;212;61;45;6;3;3;2;0;0;0;0;1
15;"A Coruña";30;"Coruña, A";7;29;B;501;369;12;7;160;109;36;27;8;8;1;0;0;1;0;0;0
15;"A Coruña";30;"Coruña, A";7;30;U;538;386;8;3;183;107;40;27;13;1;2;1;0;1;0;0;0
15;"A Coruña";30;"Coruña, A";7;31;B;504;330;5;9;161;86;31;27;6;3;1;0;0;1;0;0;0
15;"A Coruña";30;"Coruña, A";7;32;U;529;394;6;6;147;158;26;32;11;4;2;2;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";7;33;U;839;640;14;16;227;218;69;69;12;10;3;0;2;0;0;0;0
15;"A Coruña";30;"Coruña, A";7;34;U;864;630;17;8;221;221;75;48;21;5;5;3;2;2;0;2;0
15;"A Coruña";30;"Coruña, A";7;35;B;618;428;12;8;175;131;46;36;12;4;0;1;1;1;1;0;0
15;"A Coruña";30;"Coruña, A";7;37;U;827;540;11;5;179;240;57;31;3;1;3;4;2;3;0;0;1
15;"A Coruña";30;"Coruña, A";7;38;A;536;371;9;9;164;128;34;15;6;3;1;0;0;0;0;1;1
15;"A Coruña";30;"Coruña, A";7;39;A;553;371;3;8;149;123;47;30;5;3;2;0;0;0;0;1;0
15;"A Coruña";30;"Coruña, A";7;40;B;475;340;8;8;139;110;38;22;10;2;2;1;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";7;42;A;804;599;11;10;292;178;45;29;17;10;5;0;0;0;1;1;0
15;"A Coruña";30;"Coruña, A";7;42;B;803;595;12;7;314;154;38;40;14;12;2;1;0;1;0;0;0
15;"A Coruña";30;"Coruña, A";7;43;U;1000;757;30;19;366;194;61;51;22;8;1;1;0;2;0;0;2
15;"A Coruña";30;"Coruña, A";8;1;A;600;392;5;4;164;151;33;19;9;4;0;1;2;0;0;0;0
15;"A Coruña";30;"Coruña, A";8;3;A;564;393;10;5;199;100;23;33;12;8;1;1;1;0;0;0;0
15;"A Coruña";30;"Coruña, A";8;4;A;1024;734;29;8;332;206;75;57;20;4;1;0;0;2;0;0;0
15;"A Coruña";30;"Coruña, A";8;4;B;939;652;17;9;313;161;72;36;22;10;5;2;1;1;1;0;2
15;"A Coruña";30;"Coruña, A";8;5;A;899;599;12;15;276;174;60;36;11;7;5;1;0;1;0;1;0
15;"A Coruña";30;"Coruña, A";8;5;B;869;581;13;8;238;207;56;34;13;9;2;0;0;0;0;1;0
15;"A Coruña";30;"Coruña, A";9;2;A;557;359;2;4;126;142;51;26;2;3;1;2;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";9;3;B;719;495;14;6;161;158;80;46;17;5;4;3;0;0;0;1;0
15;"A Coruña";30;"Coruña, A";9;4;A;925;608;20;12;192;207;89;50;17;8;8;2;0;1;0;0;2
15;"A Coruña";30;"Coruña, A";9;4;B;816;548;10;3;186;188;93;41;0;8;5;0;6;0;7;1;0
15;"A Coruña";30;"Coruña, A";7;16;B;521;341;3;4;128;143;35;18;6;0;0;1;2;1;0;0;0
15;"A Coruña";30;"Coruña, A";7;17;U;719;492;5;13;209;139;58;43;11;7;4;1;1;1;0;0;0
15;"A Coruña";30;"Coruña, A";7;19;A;532;387;12;3;119;165;45;35;4;3;0;0;0;0;0;0;1
15;"A Coruña";30;"Coruña, A";7;19;B;479;341;6;1;137;102;39;38;5;6;1;2;1;1;1;0;1
15;"A Coruña";30;"Coruña, A";7;20;A;624;466;12;13;197;138;45;35;13;7;4;2;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";7;20;B;589;445;12;9;192;141;39;35;7;3;2;1;1;1;2;0;0
15;"A Coruña";30;"Coruña, A";7;21;A;636;458;7;9;189;160;56;23;6;2;1;2;1;0;0;1;1
15;"A Coruña";30;"Coruña, A";7;22;B;561;392;11;9;182;106;44;23;8;1;3;1;0;2;0;0;2
15;"A Coruña";30;"Coruña, A";7;23;A;604;386;6;6;125;141;48;38;8;3;7;1;1;0;0;1;1
15;"A Coruña";30;"Coruña, A";7;25;U;701;495;10;11;206;175;44;23;13;3;2;4;0;0;2;0;2
15;"A Coruña";30;"Coruña, A";7;27;B;498;363;6;5;142;140;31;29;2;4;2;2;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";7;28;A;661;446;7;5;154;191;46;30;7;3;1;0;1;1;0;0;0
15;"A Coruña";30;"Coruña, A";7;35;A;687;457;6;12;205;131;46;36;9;7;1;1;0;0;0;0;3
15;"A Coruña";30;"Coruña, A";7;36;A;889;636;17;4;264;188;83;50;12;7;4;0;2;2;0;1;2
15;"A Coruña";30;"Coruña, A";7;38;B;553;388;5;9;181;117;45;24;2;0;5;0;0;0;0;0;0
15;"A Coruña";30;"Coruña, A";7;39;B;453;313;13;12;106;113;35;27;5;1;0;0;0;0;0;1;0
