cod_provincia;provincia;cod_municipio;municipio;distrito;seccion;mesa;censo;"votos totais";branco;nulos;PP;PODEMOS-En;PSdeG-PSOE;C's;N?S;PACMA;UPYD;"RECORTES CE";PCPE;PT;VOX;"X LA IZQUIE";SAIn
32;Ourense;54;Ourense;2;8;U;704;480;9;10;126;101;142;68;15;3;1;2;0;3;0;4;0
32;Ourense;54;Ourense;3;10;B;298;234;2;4;82;82;49;7;3;3;2;0;0;0;0;0;0
32;Ourense;54;Ourense;3;12;B;320;212;2;7;98;26;51;20;7;0;1;0;0;2;0;0;0
32;Ourense;54;Ourense;3;15;B;713;543;5;5;206;100;135;67;11;8;1;1;0;2;0;3;0
32;Ourense;54;Ourense;3;17;U;632;430;3;5;136;98;117;42;7;10;1;4;0;0;0;8;0
32;Ourense;54;Ourense;4;14;A;640;435;8;6;135;85;116;55;12;6;2;4;0;2;0;5;0
32;Ourense;54;Ourense;5;1;B;790;563;5;9;155;174;144;49;23;3;2;1;0;0;0;0;0
32;Ourense;54;Ourense;5;4;B;714;570;7;8;191;156;137;47;8;6;2;2;0;4;0;4;0
32;Ourense;54;Ourense;5;16;A;252;198;2;5;94;33;45;14;2;0;1;0;0;0;0;2;0
32;Ourense;58;"Pereiro de Aguiar, O";1;2;B;675;511;0;15;230;104;119;25;8;2;0;4;0;0;0;4;0
32;Ourense;58;"Pereiro de Aguiar, O";2;1;B;486;385;1;8;176;72;66;52;3;2;2;2;0;1;0;2;0
32;Ourense;59;"Peroxa, A";2;1;A;477;306;6;3;172;48;52;16;6;1;1;1;0;1;0;0;0
32;Ourense;59;"Peroxa, A";2;1;B;201;160;1;1;69;26;51;8;3;0;1;0;0;0;0;0;0
32;Ourense;62;Porqueira;1;1;B;435;337;1;2;220;33;63;9;5;1;0;0;0;0;0;3;0
32;Ourense;63;"Pobra de Trives, A";1;1;A;656;467;7;9;207;82;115;31;5;1;3;1;0;1;0;6;0
32;Ourense;64;Pontedeva;1;1;U;526;397;1;2;272;25;56;30;6;2;1;0;0;1;0;1;0
32;Ourense;65;Punxín;1;1;A;434;323;2;9;147;48;88;21;1;4;2;0;0;0;0;2;0
32;Ourense;66;"Quintela de Leirado";1;1;U;567;435;2;1;331;20;69;10;1;1;0;0;0;0;0;0;0
32;Ourense;68;Ramirás;2;1;A;334;231;0;0;110;20;74;9;15;0;3;0;0;0;0;0;0
32;Ourense;69;Ribadavia;1;3;B;549;407;1;11;154;92;99;30;13;2;2;1;0;0;0;2;0
32;Ourense;69;Ribadavia;1;5;B;531;409;3;12;137;90;113;32;11;5;2;2;0;0;0;3;0
32;Ourense;70;"San Xoán de Río";1;1;U;566;335;3;5;163;40;98;21;3;1;0;0;0;0;0;1;0
32;Ourense;71;Riós;2;1;A;237;175;0;3;110;24;29;8;1;0;0;0;0;0;0;0;0
32;Ourense;71;Riós;2;1;B;265;183;0;1;73;26;77;1;5;0;0;0;0;0;0;0;0
32;Ourense;72;"Rúa, A";1;4;U;554;399;6;7;126;75;144;31;11;0;0;0;0;0;0;0;0
32;Ourense;75;"San Cibrao das Viñas";1;2;A;500;382;2;3;190;51;86;42;3;4;2;0;0;0;0;1;0
32;Ourense;75;"San Cibrao das Viñas";1;3;B;485;367;4;4;198;56;79;20;3;3;0;0;0;0;0;0;0
32;Ourense;75;"San Cibrao das Viñas";2;1;U;841;667;13;14;354;98;129;46;8;1;1;1;0;1;0;2;0
32;Ourense;78;Sarreaus;1;1;D;323;228;2;3;162;15;33;9;4;0;0;0;0;0;0;0;0
32;Ourense;81;Toén;1;1;B;269;208;0;3;84;38;64;17;0;0;0;0;0;2;0;0;0
32;Ourense;82;Trasmiras;1;1;A;587;422;5;10;226;45;107;20;5;1;0;1;0;2;0;0;0
32;Ourense;85;Verín;1;3;A;562;414;6;3;190;46;130;19;15;0;0;3;0;0;0;2;0
32;Ourense;85;Verín;1;4;A;363;271;2;0;110;40;77;11;29;0;0;2;0;0;0;0;0
32;Ourense;85;Verín;1;5;B;423;309;0;4;175;36;74;7;12;0;0;0;0;1;0;0;0
32;Ourense;85;Verín;1;9;B;570;386;4;10;147;76;97;30;21;0;0;0;0;2;0;0;0
32;Ourense;86;"Viana do Bolo";1;1;A;498;357;1;4;167;53;73;21;34;2;0;0;0;0;0;2;0
32;Ourense;87;Vilamarín;2;1;A;609;487;4;2;278;64;90;35;9;3;0;1;0;1;0;0;0
32;Ourense;88;"Vilamartín de Valdeorras";1;1;A;615;398;1;8;131;57;149;36;7;4;1;0;0;2;0;2;0
32;Ourense;88;"Vilamartín de Valdeorras";1;2;A;288;205;4;5;103;26;49;13;5;0;0;0;0;0;0;0;0
32;Ourense;91;Vilardevós;1;1;B;257;173;0;1;84;10;67;5;6;0;0;0;0;0;0;0;0
32;Ourense;91;Vilardevós;1;2;D;509;382;2;2;179;32;143;15;8;0;1;0;0;0;0;0;0
36;Pontevedra;1;Arbo;1;1;A;510;393;1;2;167;79;78;34;20;5;3;0;2;2;0;0;0
36;Pontevedra;1;Arbo;2;1;B;266;196;2;3;98;32;44;11;5;0;0;0;1;0;0;0;0
36;Pontevedra;2;Barro;1;1;A;499;357;1;6;202;42;55;25;23;2;1;0;1;0;0;0;0
36;Pontevedra;3;Baiona;1;4;B;766;553;3;12;202;162;102;50;16;4;2;0;1;1;0;0;0
36;Pontevedra;3;Baiona;2;1;A;728;538;5;8;193;154;113;31;24;1;6;2;1;2;0;0;0
36;Pontevedra;3;Baiona;2;4;B;668;523;9;9;182;140;83;63;29;4;3;1;1;1;0;0;0
36;Pontevedra;4;Bueu;1;4;A;469;324;0;6;103;109;52;24;26;3;0;0;1;0;0;0;0
36;Pontevedra;4;Bueu;2;1;B;600;423;10;7;198;86;48;41;27;3;1;2;0;0;0;0;0
36;Pontevedra;5;"Caldas de Reis";3;1;U;685;432;8;6;182;57;122;21;32;2;3;0;0;0;0;0;0
36;Pontevedra;6;Cambados;1;1;B;473;361;0;8;158;78;59;33;20;1;0;1;1;4;0;0;0
36;Pontevedra;6;Cambados;1;2;A;556;413;4;8;201;60;88;29;22;0;0;1;2;0;0;0;0
36;Pontevedra;6;Cambados;2;2;A;829;642;6;9;268;124;141;39;49;5;1;0;0;1;0;0;0
36;Pontevedra;8;Cangas;2;1;B;619;455;3;4;155;152;70;37;27;2;3;2;0;0;0;0;0
36;Pontevedra;8;Cangas;2;2;U;963;726;9;7;173;292;117;49;59;10;7;1;3;0;0;0;0
36;Pontevedra;8;Cangas;2;5;A;704;527;5;8;116;251;60;51;33;3;0;1;0;0;0;0;0
36;Pontevedra;8;Cangas;2;5;B;757;561;1;3;162;210;82;57;36;6;2;0;0;3;0;0;0
36;Pontevedra;9;"Cañiza, A";1;1;B;301;233;2;7;106;42;58;12;5;1;0;0;0;0;0;0;0
36;Pontevedra;9;"Cañiza, A";1;2;A;872;610;5;11;263;137;124;47;17;1;2;3;0;0;0;0;0
36;Pontevedra;9;"Cañiza, A";1;2;B;801;562;3;6;238;138;105;52;15;4;0;1;0;0;0;0;0
36;Pontevedra;10;Catoira;1;2;A;779;590;5;4;212;129;156;35;40;3;1;0;3;2;0;0;0
36;Pontevedra;13;Covelo;1;3;A;384;242;2;1;132;25;53;18;6;1;1;0;1;2;0;0;0
36;Pontevedra;14;Crecente;1;2;A;390;298;2;3;174;36;36;29;4;6;3;4;0;1;0;0;0
36;Pontevedra;14;Crecente;1;2;B;208;116;0;0;49;27;14;9;13;0;0;0;3;1;0;0;0
36;Pontevedra;15;Cuntis;1;1;A;782;581;10;14;221;133;133;39;21;3;5;0;2;0;0;0;0
36;Pontevedra;15;Cuntis;3;1;B;289;206;3;5;95;30;43;11;13;0;4;1;0;2;0;0;0
36;Pontevedra;16;Dozón;2;1;U;507;296;2;4;208;24;33;12;12;0;1;0;0;0;0;0;0
36;Pontevedra;17;"Estrada, A";1;4;B;308;249;1;4;125;47;46;12;9;3;2;0;0;0;0;0;0
36;Pontevedra;17;"Estrada, A";1;6;B;662;505;7;6;189;116;109;50;21;3;2;2;0;1;0;0;0
36;Pontevedra;17;"Estrada, A";1;7;B;551;393;4;2;130;96;82;41;33;2;2;2;0;0;0;0;0
36;Pontevedra;17;"Estrada, A";2;1;B;475;356;1;8;186;39;77;16;23;2;4;0;0;0;0;0;0
36;Pontevedra;17;"Estrada, A";2;2;A;316;239;1;2;115;33;56;9;20;1;0;0;0;2;0;0;0
36;Pontevedra;17;"Estrada, A";2;3;B;362;267;4;6;127;32;82;7;9;0;0;0;0;0;0;0;0
36;Pontevedra;17;"Estrada, A";5;2;B;225;181;0;1;110;16;32;9;12;1;0;0;0;0;0;0;0
36;Pontevedra;17;"Estrada, A";6;1;U;580;392;2;4;159;70;119;17;18;1;1;0;0;1;0;0;0
32;Ourense;19;"Carballiño, O";2;1;B;376;258;0;3;133;22;79;11;11;0;0;0;0;0;0;1;0
32;Ourense;32;"Xinzo de Limia";1;7;C;246;184;5;0;94;20;58;6;1;1;0;1;0;0;0;0;0
32;Ourense;42;Lobios;1;1;B;209;155;2;6;97;9;37;4;0;0;0;0;0;0;0;0;0
32;Ourense;46;Melón;1;1;C;474;320;1;1;176;41;74;13;8;1;2;1;0;1;0;1;0
32;Ourense;54;Ourense;1;11;B;504;392;5;3;115;111;94;42;10;2;5;4;0;2;0;0;0
32;Ourense;54;Ourense;1;12;A;766;598;9;9;185;163;120;85;15;2;2;1;0;1;0;7;0
32;Ourense;54;Ourense;3;1;A;720;526;6;2;203;130;94;62;13;6;4;2;0;0;0;4;0
32;Ourense;54;Ourense;3;4;A;462;341;2;5;121;99;61;38;5;1;3;2;0;2;0;4;0
32;Ourense;54;Ourense;3;10;A;751;493;5;10;169;96;154;41;8;7;2;2;0;1;0;1;0
32;Ourense;54;Ourense;5;4;A;621;470;1;7;164;143;98;37;12;3;3;0;0;1;0;3;0
32;Ourense;54;Ourense;5;20;A;501;353;6;1;76;107;111;22;12;12;1;0;0;0;0;6;0
32;Ourense;58;"Pereiro de Aguiar, O";1;1;A;593;448;2;5;257;67;61;38;10;5;1;2;0;0;0;0;0
32;Ourense;58;"Pereiro de Aguiar, O";2;2;A;611;447;6;7;215;62;90;49;13;1;1;0;0;1;0;2;0
32;Ourense;65;Punxín;1;1;B;235;171;1;3;82;19;52;11;0;0;2;0;0;0;0;1;0
32;Ourense;72;"Rúa, A";1;3;U;517;343;5;8;134;83;82;16;11;0;1;0;0;0;0;4;0
32;Ourense;77;Sandiás;1;1;B;368;252;3;2;119;35;70;14;6;0;1;0;0;0;0;2;0
32;Ourense;79;Taboadela;1;1;B;296;240;3;1;100;36;78;17;2;2;0;0;0;0;0;1;0
32;Ourense;85;Verín;1;5;D;225;170;4;0;111;8;29;6;11;0;0;0;0;0;0;1;0
36;Pontevedra;4;Bueu;1;5;A;794;589;7;15;180;199;97;46;34;7;2;0;1;1;0;0;0
36;Pontevedra;4;Bueu;2;1;A;551;405;6;5;183;98;50;32;26;2;1;2;0;0;0;0;0
36;Pontevedra;5;"Caldas de Reis";1;2;A;374;276;2;5;124;46;61;19;14;1;4;0;0;1;0;0;0
36;Pontevedra;5;"Caldas de Reis";1;3;B;501;375;5;11;155;48;121;17;8;7;1;0;1;1;0;0;0
36;Pontevedra;6;Cambados;1;2;B;506;370;1;7;183;46;76;30;24;4;0;2;0;0;0;0;0
36;Pontevedra;6;Cambados;2;1;A;689;524;4;8;179;129;110;51;38;7;0;1;0;1;0;0;0
36;Pontevedra;6;Cambados;2;1;B;866;662;6;12;274;139;117;44;65;2;3;1;0;1;0;0;0
36;Pontevedra;6;Cambados;3;2;C;734;562;5;9;259;117;85;41;38;7;0;1;0;1;0;0;0
36;Pontevedra;7;"Campo Lameiro";2;1;B;499;350;4;7;139;40;124;20;9;2;3;2;0;1;0;0;0
36;Pontevedra;8;Cangas;1;2;U;713;543;9;6;125;252;80;32;29;4;2;0;2;3;0;0;0
36;Pontevedra;8;Cangas;3;1;B;566;401;3;6;162;99;64;23;35;7;1;0;2;0;0;0;0
36;Pontevedra;8;Cangas;3;2;A;547;411;7;11;177;90;51;33;36;3;1;1;1;0;0;0;0
36;Pontevedra;8;Cangas;3;3;B;721;552;3;3;170;216;81;30;36;3;5;3;2;0;0;0;0
36;Pontevedra;11;Cerdedo;1;1;A;508;319;1;7;174;49;65;14;2;2;2;0;3;0;0;0;0
36;Pontevedra;13;Covelo;2;1;C;205;161;1;1;65;44;29;15;6;0;0;0;0;0;0;0;0
36;Pontevedra;14;Crecente;2;1;B;311;230;0;6;130;41;39;8;4;0;0;0;0;2;0;0;0
36;Pontevedra;15;Cuntis;3;1;A;304;196;1;1;92;29;48;11;4;3;3;0;3;1;0;0;0
36;Pontevedra;17;"Estrada, A";2;2;B;246;180;0;4;96;33;32;8;4;0;2;1;0;0;0;0;0
36;Pontevedra;17;"Estrada, A";6;2;B;343;199;3;2;100;15;57;10;11;1;0;0;0;0;0;0;0
36;Pontevedra;18;Forcarei;1;3;B;220;149;1;2;70;25;33;9;7;1;0;0;1;0;0;0;0
36;Pontevedra;19;"Fornelos de Montes";1;1;B;213;138;1;0;52;15;67;0;3;0;0;1;0;0;0;0;0
36;Pontevedra;20;Agolada;1;1;A;801;614;2;11;294;103;122;59;17;2;3;0;0;1;0;0;0
36;Pontevedra;21;Gondomar;1;1;B;714;540;6;12;178;176;92;55;15;2;2;0;1;1;0;0;0
36;Pontevedra;21;Gondomar;1;3;A;629;480;2;4;171;136;95;41;18;5;1;4;2;1;0;0;0
36;Pontevedra;21;Gondomar;1;4;B;562;415;5;3;132;126;77;46;15;8;1;1;1;0;0;0;0
36;Pontevedra;21;Gondomar;3;2;A;750;577;10;9;216;132;124;64;15;2;2;0;2;1;0;0;0
36;Pontevedra;22;"Grove, O";1;1;A;742;535;5;12;122;211;105;42;29;2;4;2;1;1;0;0;0
36;Pontevedra;22;"Grove, O";1;1;B;631;455;4;9;97;190;87;26;33;4;2;1;3;0;0;0;0
36;Pontevedra;22;"Grove, O";1;3;A;517;382;4;5;91;139;100;16;20;2;3;1;1;0;0;0;0
36;Pontevedra;22;"Grove, O";1;4;B;721;546;4;10;169;159;105;53;39;2;3;0;2;1;0;0;0
36;Pontevedra;22;"Grove, O";2;1;A;767;574;7;6;134;202;131;38;46;3;1;2;4;0;0;0;0
36;Pontevedra;23;"Guarda, A";1;1;A;508;356;4;7;112;111;42;43;29;1;4;1;1;1;0;0;0
36;Pontevedra;23;"Guarda, A";1;2;B;542;407;0;7;161;93;56;39;42;6;1;1;0;1;0;0;0
36;Pontevedra;24;Lalín;1;1;B;578;426;2;11;159;84;74;55;37;0;3;1;1;0;0;0;0
36;Pontevedra;24;Lalín;1;4;C;463;371;1;4;204;65;58;21;9;3;0;5;0;1;0;0;0
36;Pontevedra;24;Lalín;1;5;B;427;297;1;6;161;47;46;20;11;3;1;1;0;0;0;0;0
36;Pontevedra;24;Lalín;1;5;D;209;152;1;3;68;32;25;11;10;0;0;1;0;1;0;0;0
36;Pontevedra;24;Lalín;1;6;A;719;523;5;8;216;118;96;42;30;4;3;1;0;1;0;0;0
36;Pontevedra;24;Lalín;1;7;B;693;519;3;9;254;85;70;64;27;3;4;0;0;0;0;0;0
36;Pontevedra;24;Lalín;2;1;B;221;168;1;1;99;21;18;14;11;1;0;1;0;1;0;0;0
36;Pontevedra;24;Lalín;2;2;A;282;197;5;5;114;21;19;16;15;2;1;0;0;0;0;0;0
36;Pontevedra;24;Lalín;3;1;D;206;160;1;1;119;8;18;11;1;1;0;0;0;0;0;0;0
36;Pontevedra;24;Lalín;5;1;A;479;353;4;7;186;39;82;17;13;2;1;1;0;1;0;0;0
36;Pontevedra;25;"Lama, A";2;1;A;229;134;1;1;69;19;20;13;6;4;0;0;0;1;0;0;0
36;Pontevedra;26;Marín;1;1;A;547;399;9;4;144;108;61;51;13;4;2;1;0;2;0;0;0
36;Pontevedra;26;Marín;1;3;A;778;577;5;7;218;147;104;61;24;4;5;0;0;2;0;0;0
36;Pontevedra;26;Marín;1;7;A;665;465;6;9;153;146;64;63;11;7;2;1;2;1;0;0;0
36;Pontevedra;26;Marín;2;1;A;567;429;5;3;168;89;87;35;29;4;5;1;1;2;0;0;0
36;Pontevedra;29;Moaña;1;2;A;478;382;1;6;114;129;65;26;34;1;4;0;2;1;0;0;0
36;Pontevedra;29;Moaña;1;3;U;549;400;1;9;150;127;56;24;25;4;2;0;3;0;0;0;0
36;Pontevedra;29;Moaña;1;4;C;261;197;3;5;60;53;43;9;20;1;1;1;0;2;0;0;0
36;Pontevedra;29;Moaña;1;5;A;750;589;6;4;146;255;71;56;37;7;5;1;1;2;0;0;0
36;Pontevedra;29;Moaña;1;5;B;836;656;2;6;156;260;119;55;49;2;5;1;1;1;0;0;0
36;Pontevedra;29;Moaña;1;7;U;802;608;7;10;185;179;112;59;51;2;3;0;0;0;0;0;0
36;Pontevedra;30;Mondariz;1;1;C;304;211;2;3;83;60;26;10;24;1;0;2;0;0;0;0;0
36;Pontevedra;30;Mondariz;2;2;A;289;173;5;6;74;32;33;11;6;1;2;2;0;1;0;0;0
36;Pontevedra;30;Mondariz;2;3;A;312;203;3;3;102;33;38;7;11;1;2;1;2;0;0;0;0
36;Pontevedra;33;Mos;1;1;A;644;527;6;6;206;136;117;32;15;2;7;0;1;1;0;0;0
36;Pontevedra;33;Mos;1;1;B;646;511;3;7;191;121;118;52;14;3;4;0;0;0;0;0;0
36;Pontevedra;33;Mos;2;1;A;643;517;4;13;159;135;123;45;30;5;3;1;1;0;0;0;0
36;Pontevedra;33;Mos;3;1;B;524;404;5;6;118;117;92;27;31;5;1;2;1;2;0;0;0
36;Pontevedra;33;Mos;3;4;A;780;585;3;6;163;210;130;42;16;4;5;1;4;3;0;0;0
36;Pontevedra;33;Mos;3;4;B;491;363;5;7;102;124;73;28;14;6;3;1;1;1;0;0;0
36;Pontevedra;33;Mos;3;5;U;771;578;2;5;136;229;106;62;25;11;0;0;2;1;0;0;0
36;Pontevedra;34;"Neves, As";1;2;B;603;465;2;8;192;76;99;26;56;3;0;0;3;0;0;0;0
36;Pontevedra;34;"Neves, As";3;1;B;413;293;2;2;108;75;54;17;29;1;3;2;0;0;0;0;0
36;Pontevedra;35;Nigrán;1;2;A;584;416;6;4;152;100;104;32;9;4;1;3;0;1;0;0;0
36;Pontevedra;35;Nigrán;2;2;A;505;373;7;3;179;69;65;37;8;2;1;1;0;1;0;0;0
36;Pontevedra;35;Nigrán;3;2;B;473;346;4;8;125;90;66;40;5;0;3;1;1;3;0;0;0
36;Pontevedra;35;Nigrán;3;2;C;601;445;1;4;164;124;87;47;10;1;4;1;1;1;0;0;0
36;Pontevedra;35;Nigrán;3;3;A;559;425;4;4;150;108;90;44;10;8;2;3;0;2;0;0;0
36;Pontevedra;36;Oia;2;1;B;353;254;1;5;138;37;51;13;7;0;0;1;0;1;0;0;0
36;Pontevedra;37;"Pazos de Borbén";2;1;A;228;158;0;1;74;30;30;11;6;2;2;0;0;2;0;0;0
36;Pontevedra;38;Pontevedra;1;5;U;843;616;3;6;204;197;103;45;47;5;4;2;0;0;0;0;0
36;Pontevedra;38;Pontevedra;1;7;A;815;648;7;7;245;150;100;98;31;4;4;1;1;1;0;0;0
36;Pontevedra;38;Pontevedra;2;2;A;725;566;8;3;265;134;59;66;26;2;3;2;0;1;0;0;0
36;Pontevedra;38;Pontevedra;2;8;A;753;612;8;5;183;187;104;79;35;4;5;1;2;1;0;0;0
36;Pontevedra;38;Pontevedra;2;8;B;791;619;4;3;217;163;111;77;27;7;8;0;1;2;0;0;0
36;Pontevedra;38;Pontevedra;2;9;B;476;342;2;4;96;117;67;36;15;3;1;0;1;1;0;0;0
36;Pontevedra;38;Pontevedra;2;11;B;683;535;6;6;147;178;92;71;27;2;4;0;3;0;0;0;0
36;Pontevedra;38;Pontevedra;2;12;A;601;480;5;1;147;134;99;56;26;5;7;1;0;0;0;0;0
36;Pontevedra;38;Pontevedra;2;13;U;619;476;2;3;170;147;89;35;26;2;1;2;1;0;0;0;0
36;Pontevedra;38;Pontevedra;2;15;A;701;531;5;5;133;166;115;75;22;6;3;2;0;0;0;0;0
36;Pontevedra;38;Pontevedra;2;16;A;547;454;5;7;147;126;80;52;28;3;4;2;2;0;0;0;0
36;Pontevedra;38;Pontevedra;2;17;A;444;355;5;2;127;102;55;43;17;4;0;0;0;1;0;0;0
36;Pontevedra;38;Pontevedra;2;23;A;817;658;11;7;189;196;102;92;49;6;2;1;4;1;0;0;0
36;Pontevedra;38;Pontevedra;2;24;U;749;561;8;3;137;154;115;90;47;4;2;1;0;0;0;0;0
36;Pontevedra;38;Pontevedra;4;3;B;523;404;1;4;151;77;103;42;19;2;2;2;1;1;0;0;0
36;Pontevedra;38;Pontevedra;4;4;B;546;406;2;3;99;129;103;26;43;1;1;1;0;0;0;0;0
36;Pontevedra;38;Pontevedra;4;6;U;661;441;3;6;178;78;117;22;29;1;3;1;2;1;0;0;0
36;Pontevedra;38;Pontevedra;4;10;A;812;567;6;13;149;170;137;39;33;9;9;2;1;0;0;0;0
32;Ourense;20;Cartelle;1;2;C;344;262;2;4;122;37;61;16;14;0;0;2;0;0;0;4;0
32;Ourense;32;"Xinzo de Limia";1;5;B;217;168;2;1;95;13;52;6;0;0;0;0;0;0;0;0;0
32;Ourense;40;Leiro;2;1;A;210;171;0;1;71;32;54;3;10;0;0;0;0;0;0;0;0
32;Ourense;43;Maceda;2;1;A;403;304;3;0;176;45;55;13;8;2;0;0;0;2;0;1;0
32;Ourense;44;Manzaneda;1;1;A;564;404;5;7;173;87;79;35;12;2;2;1;0;1;0;0;0
32;Ourense;54;Ourense;3;8;A;917;655;1;8;221;174;146;72;19;6;2;1;0;1;0;6;0
32;Ourense;54;Ourense;5;8;A;470;335;0;5;103;78;95;38;8;4;2;2;0;0;0;2;0
32;Ourense;55;"Paderne de Allariz";1;1;B;663;483;3;8;266;76;92;20;13;3;2;0;0;1;0;1;0
32;Ourense;63;"Pobra de Trives, A";1;2;A;375;240;3;1;106;47;65;10;4;2;1;0;0;1;0;1;0
32;Ourense;67;"Rairiz de Veiga";1;1;D;243;141;4;1;69;13;46;6;0;1;0;0;0;1;0;0;0
32;Ourense;71;Riós;1;1;A;583;416;1;1;194;81;98;15;22;2;1;1;0;0;0;0;0
32;Ourense;71;Riós;2;1;C;200;104;0;2;78;4;18;1;1;0;0;0;0;0;0;0;0
32;Ourense;75;"San Cibrao das Viñas";1;2;B;478;376;7;11;193;58;75;27;4;1;1;0;0;1;0;0;0
32;Ourense;75;"San Cibrao das Viñas";1;3;A;536;420;4;4;187;65;128;20;8;3;1;0;0;0;0;1;0
32;Ourense;76;"San Cristovo de Cea";1;1;C;446;307;3;7;203;23;55;8;7;1;1;0;0;0;0;0;0
32;Ourense;80;"Teixeira, A";1;1;U;333;266;0;1;186;31;29;12;6;0;0;0;0;0;0;1;0
32;Ourense;83;"Veiga, A";1;1;A;501;337;3;1;186;29;86;24;4;1;1;0;0;0;0;2;0
32;Ourense;83;"Veiga, A";1;1;B;359;243;1;5;152;20;45;10;5;1;0;0;0;3;0;1;0
32;Ourense;85;Verín;1;1;B;563;376;7;7;152;82;80;24;14;2;2;2;0;2;0;3;0
32;Ourense;85;Verín;1;4;D;303;206;1;0;101;31;54;7;8;3;0;0;0;0;0;2;0
32;Ourense;85;Verín;1;10;B;576;423;4;6;168;74;92;47;25;1;2;2;0;0;0;3;0
32;Ourense;86;"Viana do Bolo";2;1;B;493;279;0;5;141;27;65;17;24;0;1;1;0;0;0;0;0
32;Ourense;88;"Vilamartín de Valdeorras";1;1;B;238;103;2;1;38;16;36;8;2;0;0;1;0;1;0;0;0
32;Ourense;91;Vilardevós;1;2;A;222;168;0;1;112;5;48;2;0;0;0;0;0;0;0;0;0
36;Pontevedra;1;Arbo;2;1;C;347;275;0;2;131;45;65;20;10;1;1;0;0;0;0;0;0
36;Pontevedra;2;Barro;1;1;B;217;176;3;6;79;31;31;5;21;0;0;0;0;0;0;0;0
36;Pontevedra;2;Barro;2;2;U;646;495;7;7;242;58;117;24;31;4;2;2;1;0;0;0;0
36;Pontevedra;4;Bueu;1;1;B;795;589;5;13;176;205;65;54;62;6;1;1;1;0;0;0;0
36;Pontevedra;5;"Caldas de Reis";1;4;A;1029;749;11;10;220;181;195;80;39;8;1;3;2;0;0;0;0
36;Pontevedra;6;Cambados;2;2;B;498;393;8;11;184;45;97;22;22;3;0;2;1;0;0;0;0
36;Pontevedra;6;Cambados;2;3;B;564;448;1;15;218;77;69;23;37;7;1;0;0;1;0;0;0
36;Pontevedra;6;Cambados;3;2;B;593;453;3;3;209;86;88;29;29;5;1;0;1;0;0;0;0
36;Pontevedra;7;"Campo Lameiro";1;1;B;401;257;3;2;127;24;76;18;4;3;1;0;0;0;0;0;0
36;Pontevedra;8;Cangas;1;4;B;787;584;8;10;121;262;90;54;25;6;5;1;2;1;0;0;0
36;Pontevedra;8;Cangas;2;1;A;557;421;5;8;137;121;67;42;32;2;3;0;1;4;0;0;0
36;Pontevedra;9;"Cañiza, A";2;1;A;439;232;1;2;114;47;61;6;0;0;0;1;0;0;0;0;0
36;Pontevedra;9;"Cañiza, A";2;1;B;341;177;1;2;111;17;40;5;0;1;0;0;0;0;0;0;0
36;Pontevedra;10;Catoira;1;1;A;404;316;0;1;120;81;54;32;21;4;0;1;1;1;0;0;0
36;Pontevedra;10;Catoira;1;1;C;582;446;9;3;147;122;96;28;32;4;1;1;3;1;0;0;0
36;Pontevedra;11;Cerdedo;2;1;A;345;208;1;1;133;14;38;14;7;0;0;0;0;0;0;0;0
36;Pontevedra;12;Cotobade;1;2;B;219;166;1;2;80;43;30;6;2;0;2;0;0;0;0;0;0
36;Pontevedra;12;Cotobade;2;1;A;221;161;1;4;76;29;34;8;7;1;0;1;0;0;0;0;0
36;Pontevedra;12;Cotobade;3;1;A;492;362;4;3;164;62;90;19;15;2;2;0;1;0;0;0;0
36;Pontevedra;13;Covelo;2;1;A;205;156;1;1;95;21;27;3;6;1;1;0;0;0;0;0;0
36;Pontevedra;13;Covelo;2;1;B;225;153;1;1;84;32;21;5;2;4;0;2;0;1;0;0;0
36;Pontevedra;13;Covelo;2;1;E;229;144;0;3;89;22;24;3;2;1;0;0;0;0;0;0;0
36;Pontevedra;17;"Estrada, A";3;2;A;361;259;3;2;121;51;58;13;9;0;2;0;0;0;0;0;0
36;Pontevedra;17;"Estrada, A";4;1;A;402;295;1;6;162;22;77;17;8;1;0;0;0;1;0;0;0
36;Pontevedra;18;Forcarei;1;2;B;304;213;2;2;119;17;48;16;4;2;0;2;1;0;0;0;0
36;Pontevedra;20;Agolada;2;1;A;321;230;7;2;143;16;41;14;6;0;1;0;0;0;0;0;0
36;Pontevedra;20;Agolada;3;1;A;314;220;3;6;116;31;38;18;5;2;0;0;0;1;0;0;0
36;Pontevedra;21;Gondomar;1;2;B;543;392;3;14;143;102;71;44;8;3;1;0;2;1;0;0;0
36;Pontevedra;21;Gondomar;1;3;B;633;497;6;4;173;124;131;40;11;5;2;1;0;0;0;0;0
36;Pontevedra;21;Gondomar;1;5;B;561;417;6;10;156;102;69;57;6;5;2;1;1;2;0;0;0
36;Pontevedra;21;Gondomar;2;2;A;800;642;4;8;203;174;144;58;37;7;6;1;0;0;0;0;0
36;Pontevedra;22;"Grove, O";1;2;A;779;579;1;12;148;217;126;25;42;3;2;0;2;1;0;0;0
36;Pontevedra;22;"Grove, O";1;2;B;742;539;5;8;136;214;83;43;38;3;3;4;2;0;0;0;0
36;Pontevedra;22;"Grove, O";1;5;A;505;349;3;7;91;121;77;25;21;0;2;0;3;0;0;0;0
36;Pontevedra;22;"Grove, O";2;1;B;460;334;2;8;94;120;60;25;20;1;3;0;2;0;0;0;0
