cod_provincia;provincia;cod_municipio;municipio;distrito;seccion;mesa;censo;"votos totais";branco;nulos;PSdeG-PSOE;PP;PODEMOS-EU-;Cs;BNG;VOX;"EN MAREA";PACMA;"RECORTES CE";CxG;PCOE;PCTG;EB;VOU;PUM+J;"C 21"
36;Pontevedra;54;Tomiño;2;1;B;639;459;2;13;155;109;62;46;43;20;4;2;0;1;0;1;1;0;0;0
36;Pontevedra;54;Tomiño;4;1;B;803;617;4;16;175;156;134;40;58;17;6;7;1;0;0;2;1;0;0;0
36;Pontevedra;55;Tui;1;1;A;651;485;6;3;119;107;87;70;38;35;15;3;1;0;0;0;1;0;0;0
36;Pontevedra;55;Tui;1;1;B;568;425;4;6;120;100;73;52;33;24;6;4;1;0;0;1;1;0;0;0
36;Pontevedra;55;Tui;2;3;A;465;333;6;5;91;99;47;30;20;19;8;4;1;2;0;0;1;0;0;0
36;Pontevedra;55;Tui;2;4;B;388;280;5;5;49;117;27;31;19;17;4;4;1;1;0;0;0;0;0;0
36;Pontevedra;55;Tui;3;2;U;726;505;4;19;128;156;46;80;30;27;8;6;1;0;0;0;0;0;0;0
36;Pontevedra;55;Tui;4;1;B;697;525;6;8;153;180;63;45;31;23;6;6;1;1;0;0;2;0;0;0
36;Pontevedra;55;Tui;4;2;A;368;275;5;6;71;90;38;37;10;12;1;4;1;0;0;0;0;0;0;0
36;Pontevedra;55;Tui;4;3;U;692;532;5;16;194;103;95;38;36;30;5;6;2;2;0;0;0;0;0;0
36;Pontevedra;56;Valga;1;1;A;695;513;1;12;137;142;75;59;33;35;12;3;3;1;0;0;0;0;0;0
36;Pontevedra;56;Valga;1;1;B;213;152;4;4;32;69;11;21;5;3;2;1;0;0;0;0;0;0;0;0
36;Pontevedra;56;Valga;1;2;U;816;611;3;7;143;247;88;64;24;16;11;4;1;3;0;0;0;0;0;0
36;Pontevedra;56;Valga;2;2;U;702;543;4;11;155;176;104;31;15;25;17;0;0;2;0;3;0;0;0;0
36;Pontevedra;57;Vigo;1;3;A;550;417;1;4;107;81;104;51;21;28;4;13;3;0;0;0;0;0;0;0
36;Pontevedra;57;Vigo;1;3;B;625;482;4;5;124;89;142;56;27;25;1;6;2;0;0;1;0;0;0;0
36;Pontevedra;57;Vigo;1;5;U;669;541;6;6;151;119;63;115;16;53;5;4;2;1;0;0;0;0;0;0
36;Pontevedra;57;Vigo;1;8;A;582;490;6;6;162;101;92;61;25;26;5;2;0;0;0;1;3;0;0;0
36;Pontevedra;57;Vigo;1;9;U;786;587;9;5;209;102;132;60;24;26;2;9;1;2;0;1;5;0;0;0
36;Pontevedra;57;Vigo;1;10;A;767;597;2;4;203;129;87;93;11;52;2;9;2;1;0;1;1;0;0;0
36;Pontevedra;57;Vigo;1;10;B;801;646;3;3;173;158;102;112;22;54;5;9;0;2;0;1;2;0;0;0
36;Pontevedra;57;Vigo;1;13;A;561;432;1;1;132;101;62;79;19;28;3;3;3;0;0;0;0;0;0;0
36;Pontevedra;57;Vigo;1;14;U;1081;890;28;8;206;273;89;188;17;70;5;5;0;0;0;0;1;0;0;0
36;Pontevedra;57;Vigo;1;15;U;770;588;4;4;155;139;107;96;24;51;2;5;0;0;0;0;1;0;0;0
36;Pontevedra;57;Vigo;1;16;A;764;583;5;3;169;72;184;70;42;26;4;8;0;0;0;0;0;0;0;0
36;Pontevedra;57;Vigo;2;3;A;512;386;4;3;104;109;51;66;17;21;0;9;2;0;0;0;0;0;0;0
36;Pontevedra;57;Vigo;2;4;B;477;369;3;3;97;97;71;57;7;29;0;5;0;0;0;0;0;0;0;0
36;Pontevedra;57;Vigo;2;5;U;759;582;6;4;162;162;102;69;25;36;5;4;3;3;0;1;0;0;0;0
36;Pontevedra;57;Vigo;2;6;A;488;379;4;2;115;99;57;47;28;17;5;5;0;0;0;0;0;0;0;0
36;Pontevedra;57;Vigo;2;8;U;738;584;3;5;155;153;120;89;13;40;1;2;1;0;0;1;1;0;0;0
36;Pontevedra;57;Vigo;2;9;B;500;392;3;4;104;121;50;79;6;20;1;3;1;0;0;0;0;0;0;0
36;Pontevedra;57;Vigo;2;11;U;680;512;7;4;162;104;91;70;20;43;5;4;1;1;0;0;0;0;0;0
36;Pontevedra;57;Vigo;2;13;U;891;663;7;4;177;155;142;91;15;56;5;10;0;0;0;0;1;0;0;0
36;Pontevedra;57;Vigo;2;17;A;587;461;4;1;180;108;70;43;16;24;5;8;1;0;0;0;1;0;0;0
36;Pontevedra;57;Vigo;2;17;B;595;471;4;3;160;118;84;48;17;28;4;3;2;0;0;0;0;0;0;0
36;Pontevedra;57;Vigo;2;19;U;852;666;6;5;211;182;104;87;17;39;6;5;2;0;0;2;0;0;0;0
36;Pontevedra;57;Vigo;2;20;U;747;549;7;5;179;135;103;62;10;33;4;9;1;0;0;1;0;0;0;0
36;Pontevedra;57;Vigo;2;22;U;801;590;7;4;212;109;110;65;30;35;1;11;1;1;0;1;3;0;0;0
36;Pontevedra;57;Vigo;2;23;U;773;578;4;6;197;100;117;70;25;30;15;8;5;1;0;0;0;0;0;0
36;Pontevedra;57;Vigo;2;24;U;520;398;4;5;137;68;72;57;19;20;4;10;0;0;0;2;0;0;0;0
36;Pontevedra;57;Vigo;2;26;A;573;397;4;4;131;81;85;40;10;33;3;5;0;1;0;0;0;0;0;0
36;Pontevedra;57;Vigo;2;26;B;567;386;1;6;125;71;90;45;20;16;6;4;0;0;0;0;2;0;0;0
36;Pontevedra;57;Vigo;2;28;B;689;551;3;9;176;132;92;75;12;27;1;17;1;1;0;0;5;0;0;0
36;Pontevedra;57;Vigo;2;29;B;697;539;3;5;211;81;109;69;16;27;7;7;1;1;0;1;1;0;0;0
36;Pontevedra;57;Vigo;2;30;U;648;516;4;2;197;95;102;64;20;20;4;5;2;0;0;1;0;0;0;0
36;Pontevedra;57;Vigo;3;2;A;587;446;6;8;134;72;112;58;21;22;5;7;0;0;0;0;1;0;0;0
36;Pontevedra;57;Vigo;3;4;A;681;524;3;12;180;101;102;63;20;33;4;5;1;0;0;0;0;0;0;0
36;Pontevedra;57;Vigo;3;5;U;569;429;5;6;164;77;80;56;7;21;3;8;0;1;0;0;1;0;0;0
36;Pontevedra;57;Vigo;3;6;U;900;705;6;13;254;119;169;69;24;31;6;12;0;1;0;0;1;0;0;0
36;Pontevedra;57;Vigo;3;8;U;597;413;2;3;158;60;99;41;17;21;5;7;0;0;0;0;0;0;0;0
36;Pontevedra;57;Vigo;3;10;U;859;656;3;6;232;125;139;79;20;37;7;7;0;0;0;1;0;0;0;0
36;Pontevedra;57;Vigo;3;13;U;640;496;6;9;166;101;104;50;18;32;2;7;1;0;0;0;0;0;0;0
36;Pontevedra;57;Vigo;3;15;A;474;351;3;2;123;82;65;38;11;23;1;2;0;1;0;0;0;0;0;0
36;Pontevedra;57;Vigo;3;16;A;407;320;1;3;125;59;53;42;12;12;2;7;1;1;0;1;1;0;0;0
36;Pontevedra;57;Vigo;3;16;B;471;372;4;1;112;79;86;50;13;18;2;4;0;1;0;0;2;0;0;0
36;Pontevedra;57;Vigo;3;17;A;565;423;3;3;157;92;76;41;15;22;2;11;0;1;0;0;0;0;0;0
36;Pontevedra;57;Vigo;3;17;B;616;464;2;3;160;89;86;59;19;27;9;9;1;0;0;0;0;0;0;0
36;Pontevedra;57;Vigo;3;18;U;751;600;3;1;214;101;130;74;20;45;5;4;0;1;0;2;0;0;0;0
36;Pontevedra;57;Vigo;3;20;A;493;361;4;6;117;89;74;31;14;16;5;3;1;0;0;1;0;0;0;0
36;Pontevedra;57;Vigo;3;21;B;667;550;4;2;184;141;104;59;16;21;7;11;0;0;0;0;1;0;0;0
36;Pontevedra;57;Vigo;3;22;A;535;431;6;1;140;99;66;71;13;29;3;1;0;1;0;0;1;0;0;0
36;Pontevedra;57;Vigo;3;22;B;587;468;3;1;143;107;85;77;11;31;5;5;0;0;0;0;0;0;0;0
36;Pontevedra;57;Vigo;3;23;U;732;555;4;3;193;92;121;65;35;30;3;7;0;0;0;2;0;0;0;0
36;Pontevedra;57;Vigo;3;24;U;988;773;10;7;289;118;151;105;33;43;6;7;1;0;0;1;2;0;0;0
36;Pontevedra;57;Vigo;3;26;U;735;591;5;1;178;192;84;78;20;20;3;5;1;4;0;0;0;0;0;0
36;Pontevedra;57;Vigo;3;28;U;862;676;4;3;241;133;123;81;28;41;4;8;4;1;0;3;2;0;0;0
36;Pontevedra;57;Vigo;3;29;U;751;604;5;7;195;153;76;108;15;37;4;3;1;0;0;0;0;0;0;0
36;Pontevedra;57;Vigo;3;30;B;477;360;2;3;112;77;73;45;17;16;7;6;2;0;0;0;0;0;0;0
36;Pontevedra;57;Vigo;3;32;U;565;457;3;3;147;87;106;55;20;14;6;13;1;1;0;1;0;0;0;0
36;Pontevedra;57;Vigo;3;34;A;489;366;3;5;115;95;60;41;16;22;2;6;0;1;0;0;0;0;0;0
36;Pontevedra;57;Vigo;3;34;B;536;414;7;6;122;96;78;50;20;25;2;6;0;2;0;0;0;0;0;0
36;Pontevedra;57;Vigo;3;35;A;490;384;2;2;119;72;69;62;16;35;2;4;0;1;0;0;0;0;0;0
36;Pontevedra;57;Vigo;3;35;B;499;393;3;10;113;78;70;74;17;15;3;4;4;2;0;0;0;0;0;0
36;Pontevedra;57;Vigo;4;1;A;649;498;6;4;197;68;127;46;15;17;6;7;1;1;0;2;1;0;0;0
36;Pontevedra;57;Vigo;4;2;A;521;446;4;4;133;74;105;66;20;27;2;10;0;1;0;0;0;0;0;0
36;Pontevedra;57;Vigo;4;3;U;761;560;3;2;206;72;144;61;26;22;5;15;3;0;0;1;0;0;0;0
36;Pontevedra;57;Vigo;4;6;U;679;478;5;1;152;90;128;48;19;21;5;4;3;0;0;1;1;0;0;0
36;Pontevedra;57;Vigo;4;7;B;556;439;4;3;184;41;118;49;10;9;1;14;3;0;0;2;1;0;0;0
36;Pontevedra;57;Vigo;4;8;U;542;423;1;1;128;90;76;78;14;17;5;12;0;0;0;0;1;0;0;0
36;Pontevedra;57;Vigo;4;9;U;533;401;5;5;185;50;81;21;20;7;8;14;1;1;0;2;1;0;0;0
36;Pontevedra;57;Vigo;4;10;B;455;372;4;6;129;81;85;29;16;16;1;4;1;0;0;0;0;0;0;0
36;Pontevedra;57;Vigo;4;11;A;549;365;2;0;103;79;98;33;18;17;3;8;2;1;0;1;0;0;0;0
36;Pontevedra;57;Vigo;4;11;B;623;411;5;6;141;93;98;38;7;12;4;6;1;0;0;0;0;0;0;0
36;Pontevedra;57;Vigo;4;12;U;822;632;2;6;276;76;165;38;22;20;11;14;0;1;0;1;0;0;0;0
36;Pontevedra;57;Vigo;4;18;A;577;438;4;5;169;95;63;43;17;19;9;7;5;1;0;0;1;0;0;0
36;Pontevedra;57;Vigo;4;18;B;560;450;6;3;163;91;79;64;15;11;9;4;3;1;0;0;1;0;0;0
36;Pontevedra;57;Vigo;4;20;A;786;639;5;1;260;98;144;71;23;16;5;13;2;1;0;0;0;0;0;0
36;Pontevedra;57;Vigo;4;20;B;780;631;7;2;226;79;158;96;24;24;5;10;0;0;0;0;0;0;0;0
36;Pontevedra;57;Vigo;4;23;A;438;345;2;2;139;50;81;35;15;13;3;3;0;0;0;1;1;0;0;0
36;Pontevedra;28;Meis;2;3;A;579;434;4;6;164;131;45;39;21;17;1;4;0;0;0;2;0;0;0;0
36;Pontevedra;38;Pontevedra;2;26;A;537;440;4;2;156;96;63;61;23;21;5;9;0;0;0;0;0;0;0;0
36;Pontevedra;38;Pontevedra;7;1;B;489;358;4;3;112;102;48;13;68;3;3;2;0;0;0;0;0;0;0;0
36;Pontevedra;42;Ponteareas;1;9;B;819;628;4;13;204;89;134;92;38;31;5;11;2;0;0;3;2;0;0;0
36;Pontevedra;42;Ponteareas;3;1;B;430;325;3;4;86;114;54;21;19;15;3;3;0;2;0;1;0;0;0;0
36;Pontevedra;42;Ponteareas;4;3;A;397;293;5;4;96;77;49;23;16;17;4;2;0;0;0;0;0;0;0;0
36;Pontevedra;42;Ponteareas;4;3;B;339;262;3;4;76;68;52;17;27;9;1;5;0;0;0;0;0;0;0;0
36;Pontevedra;43;"Ponte Caldelas";1;1;A;453;321;1;4;70;108;39;39;27;27;2;4;0;0;0;0;0;0;0;0
36;Pontevedra;44;Pontecesures;1;2;A;594;414;6;13;107;114;61;48;37;18;5;4;1;0;0;0;0;0;0;0
36;Pontevedra;45;Redondela;1;5;U;693;547;5;5;169;144;115;54;31;10;7;4;2;0;0;1;0;0;0;0
36;Pontevedra;45;Redondela;2;4;A;634;466;4;10;182;75;112;43;15;11;3;7;2;1;0;0;1;0;0;0
36;Pontevedra;45;Redondela;2;4;C;628;449;1;6;155;83;115;37;18;17;6;7;2;2;0;0;0;0;0;0
36;Pontevedra;45;Redondela;2;5;B;437;342;4;0;135;53;85;32;14;13;3;3;0;0;0;0;0;0;0;0
36;Pontevedra;45;Redondela;2;6;A;455;376;3;4;127;101;43;41;23;23;2;5;1;2;0;0;1;0;0;0
36;Pontevedra;46;Ribadumia;1;1;A;673;534;5;9;158;184;53;65;15;19;10;13;2;0;0;0;1;0;0;0
36;Pontevedra;46;Ribadumia;1;2;A;444;351;1;2;124;127;22;25;16;20;10;4;0;0;0;0;0;0;0;0
36;Pontevedra;47;Rodeiro;1;1;B;221;157;2;3;47;62;10;5;19;6;1;0;0;1;0;0;1;0;0;0
36;Pontevedra;49;"Salceda de Caselas";2;1;A;548;419;3;13;103;137;65;37;14;30;5;6;2;1;0;2;1;0;0;0
36;Pontevedra;49;"Salceda de Caselas";2;2;A;480;364;4;4;90;104;65;28;22;22;12;7;1;3;0;1;1;0;0;0
36;Pontevedra;50;"Salvaterra de Miño";1;5;C;260;206;1;1;64;76;25;26;1;11;1;0;0;0;0;0;0;0;0;0
36;Pontevedra;50;"Salvaterra de Miño";1;7;A;382;280;6;3;113;65;41;23;9;15;0;4;0;0;0;0;1;0;0;0
36;Pontevedra;51;Sanxenxo;1;4;C;521;386;3;7;140;95;49;45;14;15;11;4;1;2;0;0;0;0;0;0
36;Pontevedra;51;Sanxenxo;1;6;A;475;316;1;7;91;101;40;32;12;24;1;6;0;0;0;0;1;0;0;0
36;Pontevedra;51;Sanxenxo;3;3;B;575;397;2;10;102;150;35;53;19;16;7;3;0;0;0;0;0;0;0;0
36;Pontevedra;51;Sanxenxo;3;4;B;684;486;3;6;143;177;57;52;18;21;6;2;1;0;0;0;0;0;0;0
36;Pontevedra;52;Silleda;2;1;C;489;383;2;8;143;144;23;24;18;14;1;3;0;0;0;2;1;0;0;0
36;Pontevedra;53;Soutomaior;2;3;A;545;430;4;12;101;84;76;67;55;22;5;3;1;0;0;0;0;0;0;0
36;Pontevedra;54;Tomiño;1;1;B;886;638;10;16;170;134;111;81;66;28;8;8;4;1;0;1;0;0;0;0
36;Pontevedra;54;Tomiño;1;2;A;690;486;2;8;152;115;81;48;35;31;6;7;0;0;0;1;0;0;0;0
36;Pontevedra;54;Tomiño;2;1;C;560;427;1;5;149;95;70;36;49;15;3;3;0;0;0;1;0;0;0;0
36;Pontevedra;55;Tui;1;1;C;634;500;5;8;166;99;65;66;36;32;16;4;0;1;0;1;1;0;0;0
36;Pontevedra;55;Tui;2;4;A;329;228;4;8;62;75;19;24;11;17;4;3;0;0;0;0;1;0;0;0
36;Pontevedra;55;Tui;3;1;A;537;402;2;10;102;131;59;47;21;15;4;8;1;0;0;1;1;0;0;0
36;Pontevedra;55;Tui;4;2;B;443;327;4;14;96;103;39;27;19;8;7;8;2;0;0;0;0;0;0;0
36;Pontevedra;23;"Guarda, A";1;2;A;558;417;0;7;96;106;88;43;45;22;6;4;0;0;0;0;0;0;0;0
36;Pontevedra;32;Moraña;2;1;A;324;248;0;2;73;89;24;14;29;16;0;1;0;0;0;0;0;0;0;0
36;Pontevedra;38;Pontevedra;4;11;A;568;412;7;6;136;52;82;65;19;29;5;9;0;0;0;0;2;0;0;0
36;Pontevedra;38;Pontevedra;6;3;B;423;343;4;6;118;97;43;24;27;16;1;6;1;0;0;0;0;0;0;0
36;Pontevedra;40;Portas;2;1;U;595;452;5;5;165;161;33;30;31;14;3;3;0;0;0;0;2;0;0;0
36;Pontevedra;44;Pontecesures;1;2;B;647;435;7;14;130;95;73;56;20;25;10;2;1;0;0;0;2;0;0;0
36;Pontevedra;45;Redondela;2;7;A;491;362;1;7;133;60;81;21;29;18;5;3;2;1;0;0;1;0;0;0
36;Pontevedra;46;Ribadumia;1;1;B;358;216;4;10;70;69;21;19;7;9;1;5;0;1;0;0;0;0;0;0
36;Pontevedra;47;Rodeiro;1;1;A;682;508;7;3;168;195;25;45;24;37;2;0;1;1;0;0;0;0;0;0
36;Pontevedra;47;Rodeiro;3;1;B;296;190;0;1;76;77;13;9;5;7;1;0;0;0;0;1;0;0;0;0
36;Pontevedra;50;"Salvaterra de Miño";1;2;A;424;308;4;5;119;60;59;31;16;7;3;2;1;0;0;1;0;0;0;0
36;Pontevedra;50;"Salvaterra de Miño";1;8;B;783;542;2;8;182;106;105;54;49;26;1;4;3;2;0;0;0;0;0;0
36;Pontevedra;35;Nigrán;1;2;C;406;314;3;6;140;66;63;16;9;5;3;3;0;0;0;0;0;0;0;0
36;Pontevedra;40;Portas;1;1;A;325;245;2;8;72;81;32;20;15;10;1;2;2;0;0;0;0;0;0;0
36;Pontevedra;45;Redondela;2;7;B;449;336;4;5;112;64;77;31;24;15;1;3;0;0;0;0;0;0;0;0
36;Pontevedra;46;Ribadumia;2;1;B;212;160;1;4;54;53;19;10;9;9;1;0;0;0;0;0;0;0;0;0
36;Pontevedra;47;Rodeiro;2;1;A;371;254;2;4;64;133;4;22;7;16;2;0;0;0;0;0;0;0;0;0
36;Pontevedra;48;"Rosal, O";1;3;U;557;397;2;5;131;100;60;44;44;7;3;1;0;0;0;0;0;0;0;0
36;Pontevedra;48;"Rosal, O";1;4;B;650;472;2;11;135;134;61;45;47;25;5;5;1;1;0;0;0;0;0;0
36;Pontevedra;52;Silleda;1;3;A;494;351;9;12;99;102;45;49;12;18;3;1;0;1;0;0;0;0;0;0
36;Pontevedra;53;Soutomaior;1;2;A;477;388;1;12;94;115;67;32;47;13;4;2;0;1;0;0;0;0;0;0
36;Pontevedra;54;Tomiño;3;2;B;321;215;5;2;65;70;36;9;17;7;1;3;0;0;0;0;0;0;0;0
36;Pontevedra;55;Tui;2;2;A;670;499;8;14;155;115;69;45;55;25;2;4;2;0;0;4;1;0;0;0
36;Pontevedra;55;Tui;2;2;B;596;398;7;11;121;100;68;34;28;14;4;7;2;0;0;1;1;0;0;0
36;Pontevedra;55;Tui;2;3;B;435;317;1;5;93;77;38;52;18;19;7;6;1;0;0;0;0;0;0;0
36;Pontevedra;56;Valga;3;1;U;832;616;3;15;160;224;77;53;22;42;10;7;2;0;0;1;0;0;0;0
36;Pontevedra;57;Vigo;1;2;U;557;408;3;4;120;56;127;30;39;6;4;17;1;0;0;1;0;0;0;0
36;Pontevedra;57;Vigo;1;4;B;714;589;2;1;122;192;63;126;23;52;2;5;0;1;0;0;0;0;0;0
36;Pontevedra;57;Vigo;1;8;B;545;434;2;2;151;87;69;56;24;29;6;7;0;0;0;0;1;0;0;0
36;Pontevedra;57;Vigo;1;11;B;586;457;6;2;134;113;86;62;20;28;2;3;1;0;0;0;0;0;0;0
36;Pontevedra;57;Vigo;1;12;U;977;781;9;6;203;249;86;147;21;46;4;8;1;0;0;0;1;0;0;0
36;Pontevedra;57;Vigo;1;13;B;635;464;3;3;147;89;86;73;26;29;3;2;1;0;0;1;1;0;0;0
36;Pontevedra;57;Vigo;1;16;B;802;625;5;2;172;120;172;72;32;30;8;9;1;0;0;2;0;0;0;0
36;Pontevedra;57;Vigo;2;1;A;486;340;1;0;112;81;64;37;12;21;2;8;1;1;0;0;0;0;0;0
36;Pontevedra;57;Vigo;2;1;B;531;370;4;0;112;92;71;54;13;15;5;2;1;0;0;0;1;0;0;0
36;Pontevedra;57;Vigo;2;3;B;497;372;1;0;115;94;58;59;12;26;1;5;0;0;0;0;1;0;0;0
36;Pontevedra;57;Vigo;2;9;A;414;315;6;3;84;94;54;55;8;9;1;1;0;0;0;0;0;0;0;0
36;Pontevedra;57;Vigo;2;10;U;769;567;0;3;152;146;107;88;10;42;6;12;0;0;0;0;1;0;0;0
36;Pontevedra;57;Vigo;2;14;U;900;646;6;9;217;146;111;86;25;31;5;8;1;0;0;1;0;0;0;0
36;Pontevedra;57;Vigo;2;15;B;583;464;3;7;150;102;73;71;15;30;6;6;0;0;0;1;0;0;0;0
36;Pontevedra;57;Vigo;2;16;U;558;444;8;5;135;118;79;45;10;25;8;9;1;1;0;0;0;0;0;0
36;Pontevedra;47;Rodeiro;2;1;B;338;220;2;2;76;89;9;11;15;14;1;0;0;0;0;1;0;0;0;0
36;Pontevedra;47;Rodeiro;3;1;A;379;272;1;3;115;88;18;25;6;13;1;0;0;2;0;0;0;0;0;0
36;Pontevedra;48;"Rosal, O";1;4;A;435;322;3;10;78;97;47;33;37;8;1;6;0;0;0;1;1;0;0;0
36;Pontevedra;49;"Salceda de Caselas";1;4;B;711;546;6;12;149;65;147;74;30;34;14;8;3;1;0;2;1;0;0;0
36;Pontevedra;51;Sanxenxo;3;2;U;750;541;6;4;161;184;71;54;32;13;6;8;0;1;0;1;0;0;0;0
36;Pontevedra;52;Silleda;1;2;A;292;206;3;4;72;91;7;16;3;7;0;2;0;0;0;1;0;0;0;0
36;Pontevedra;52;Silleda;2;1;B;316;222;1;10;59;96;15;13;13;11;3;1;0;0;0;0;0;0;0;0
36;Pontevedra;54;Tomiño;1;1;A;874;621;6;13;138;157;125;69;58;27;13;12;0;0;0;2;1;0;0;0
36;Pontevedra;54;Tomiño;4;1;A;803;595;7;16;179;156;92;55;54;23;3;9;0;0;0;0;1;0;0;0
36;Pontevedra;55;Tui;1;3;A;686;484;2;12;139;116;69;79;26;27;8;2;0;0;0;2;2;0;0;0
36;Pontevedra;56;Valga;2;1;A;630;489;3;9;125;187;69;49;16;21;7;2;0;1;0;0;0;0;0;0
36;Pontevedra;56;Valga;2;1;B;436;335;5;9;79;164;22;24;12;12;3;5;0;0;0;0;0;0;0;0
36;Pontevedra;57;Vigo;1;1;U;790;607;4;11;230;95;129;72;20;24;6;13;1;0;0;1;1;0;0;0
36;Pontevedra;57;Vigo;1;4;A;624;489;3;4;84;180;57;87;18;49;3;4;0;0;0;0;0;0;0;0
36;Pontevedra;57;Vigo;1;6;U;888;698;7;3;209;149;127;114;20;53;8;8;0;0;0;0;0;0;0;0
36;Pontevedra;57;Vigo;1;7;B;598;493;6;4;167;108;73;73;12;31;8;11;0;0;0;0;0;0;0;0
36;Pontevedra;57;Vigo;1;11;A;489;390;9;3;137;82;62;55;9;20;2;8;0;0;0;0;3;0;0;0
36;Pontevedra;57;Vigo;2;2;U;750;581;3;5;158;157;88;107;15;36;1;9;1;1;0;0;0;0;0;0
36;Pontevedra;57;Vigo;2;15;A;514;383;7;7;106;82;69;58;13;24;7;6;1;1;0;1;1;0;0;0
36;Pontevedra;57;Vigo;2;25;U;820;581;5;5;189;132;105;69;20;37;5;9;0;3;0;0;2;0;0;0
36;Pontevedra;57;Vigo;2;28;A;653;512;4;4;167;116;91;72;19;23;5;5;0;3;0;0;3;0;0;0
36;Pontevedra;57;Vigo;2;31;U;664;500;2;7;174;73;116;58;19;31;3;16;0;0;0;1;0;0;0;0
36;Pontevedra;57;Vigo;3;1;B;542;436;3;1;167;62;85;56;22;24;6;7;0;1;0;1;1;0;0;0
36;Pontevedra;57;Vigo;3;2;B;610;478;5;3;175;82;108;50;18;22;4;8;0;0;0;0;3;0;0;0
36;Pontevedra;57;Vigo;3;3;A;461;350;0;2;121;83;73;29;10;21;2;7;0;2;0;0;0;0;0;0
36;Pontevedra;57;Vigo;3;7;U;947;787;10;5;292;101;169;113;35;42;8;7;2;2;0;1;0;0;0;0
36;Pontevedra;57;Vigo;3;15;B;497;376;2;4;141;82;68;36;15;20;3;3;0;0;0;2;0;0;0;0
36;Pontevedra;57;Vigo;3;20;B;512;397;1;6;128;77;68;61;16;21;7;10;0;0;0;1;1;0;0;0
36;Pontevedra;57;Vigo;3;25;U;591;488;2;6;161;113;70;86;18;24;1;5;2;0;0;0;0;0;0;0
36;Pontevedra;57;Vigo;3;27;A;448;342;6;2;115;62;63;46;9;22;3;5;5;2;0;1;1;0;0;0
36;Pontevedra;57;Vigo;3;30;A;447;350;4;1;114;75;68;51;13;18;2;3;0;0;0;0;1;0;0;0
36;Pontevedra;57;Vigo;3;36;B;719;437;6;3;150;91;87;51;11;20;9;7;1;0;0;1;0;0;0;0
36;Pontevedra;57;Vigo;3;37;A;711;584;7;3;178;108;89;132;20;38;2;5;0;1;0;1;0;0;0;0
36;Pontevedra;57;Vigo;3;37;B;758;627;1;5;202;96;104;138;19;47;8;5;0;1;0;0;1;0;0;0
36;Pontevedra;57;Vigo;4;2;B;532;431;4;5;144;64;93;68;21;20;3;9;0;0;0;0;0;0;0;0
36;Pontevedra;57;Vigo;4;4;B;512;368;1;2;138;73;85;31;14;14;5;3;0;0;0;2;0;0;0;0
36;Pontevedra;57;Vigo;4;10;A;554;446;5;18;142;95;99;41;19;22;2;2;1;0;0;0;0;0;0;0
36;Pontevedra;57;Vigo;4;15;B;633;487;5;6;177;81;126;40;23;18;3;6;1;0;0;1;0;0;0;0
36;Pontevedra;57;Vigo;4;16;U;749;586;2;3;219;118;118;56;32;25;5;5;1;1;0;0;1;0;0;0
36;Pontevedra;57;Vigo;4;19;A;542;442;2;5;165;67;94;56;18;20;2;9;3;0;0;1;0;0;0;0
36;Pontevedra;57;Vigo;4;23;B;493;380;1;7;147;52;92;36;16;12;7;10;0;0;0;0;0;0;0;0
36;Pontevedra;57;Vigo;4;24;A;835;687;11;5;274;78;155;89;32;16;7;8;3;3;0;2;4;0;0;0
36;Pontevedra;57;Vigo;4;25;B;489;413;5;2;182;51;103;23;19;16;4;4;2;0;0;0;2;0;0;0
36;Pontevedra;57;Vigo;4;26;U;681;524;3;1;244;75;130;23;17;15;9;3;3;0;0;0;1;0;0;0
36;Pontevedra;57;Vigo;4;27;U;569;453;2;6;209;65;96;42;7;18;6;0;0;1;0;0;1;0;0;0
36;Pontevedra;57;Vigo;4;28;A;550;439;3;2;175;57;98;57;20;15;6;5;0;0;0;0;1;0;0;0
36;Pontevedra;57;Vigo;4;28;B;488;374;0;3;151;57;90;30;15;12;3;9;1;1;0;1;1;0;0;0
36;Pontevedra;57;Vigo;4;29;A;548;438;3;3;191;52;107;35;14;17;3;9;2;0;0;2;0;0;0;0
36;Pontevedra;57;Vigo;4;30;U;724;560;4;3;223;79;143;55;28;17;5;2;0;0;0;0;1;0;0;0
36;Pontevedra;57;Vigo;4;33;A;731;569;2;9;204;113;112;57;28;21;6;11;2;2;0;0;2;0;0;0
36;Pontevedra;57;Vigo;4;34;A;531;425;1;3;165;81;89;44;16;6;8;7;1;0;0;3;1;0;0;0
36;Pontevedra;57;Vigo;4;35;A;622;482;3;6;184;89;115;37;20;15;4;4;1;1;0;0;3;0;0;0
36;Pontevedra;57;Vigo;4;36;B;544;410;4;1;158;49;112;48;11;16;3;7;1;0;0;0;0;0;0;0
36;Pontevedra;57;Vigo;4;38;A;645;517;4;4;212;67;112;52;22;32;5;3;1;1;0;0;2;0;0;0
36;Pontevedra;57;Vigo;4;41;U;862;676;9;7;235;84;166;82;29;35;12;11;1;0;0;1;4;0;0;0
36;Pontevedra;57;Vigo;5;1;A;477;353;4;0;123;65;77;47;16;13;4;3;1;0;0;0;0;0;0;0
36;Pontevedra;57;Vigo;5;2;A;506;363;5;5;150;58;88;25;9;18;3;1;0;0;0;1;0;0;0;0
