cod_provincia;provincia;cod_municipio;municipio;distrito;seccion;mesa;censo;"votos totais";branco;nulos;P.P.;PSOE;AGE;PODEMOS;BNG;UPyD;C's;PACMA;CxG;EB;VOX;"MOVIMIENTO RED";"PRIMAVERA EUROPEA";"PARTIDO X";PIRATAS;"RECORTES CERO";P.C.P.E.;PT;"DISCAPACITADOS Y ENFERMEDADES RARAS";I.Fem;F.A.C.;CILUS;PH;EPDD;"FE de las JONS";ALTER;RRUE;ImpulsoSocial;D.N.;P-LIB;LEM;SAIn;M.S.R.;ACNV-BAR-PRAO-R.E.P.O-UNIO;M.C.R.;PREPAL;"EXTREMADURA UNIDA";IPEX-PREX-CREX;"PARTIDO ANDALUCISTA"
15;"A Coruña";36;Ferrol;1;4;U;758;330;9;7;98;68;56;31;17;11;9;5;2;4;1;2;1;0;0;1;1;2;1;0;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";36;Ferrol;1;5;U;858;345;5;2;90;66;55;61;19;15;3;5;1;0;8;3;3;0;0;3;2;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";36;Ferrol;1;6;A;734;363;18;12;73;62;62;40;34;17;12;6;4;6;4;3;1;1;0;0;2;2;1;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
15;"A Coruña";36;Ferrol;1;6;B;829;424;16;10;85;87;61;52;33;26;14;5;6;8;6;1;1;3;0;1;2;5;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";36;Ferrol;1;7;U;522;226;4;6;52;40;39;33;25;5;1;3;4;1;0;1;2;1;0;0;1;1;0;0;1;1;1;0;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0
15;"A Coruña";36;Ferrol;2;1;U;1159;503;8;10;196;91;43;52;24;18;19;4;0;6;9;2;5;6;2;1;2;0;0;0;2;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";36;Ferrol;2;3;U;681;312;6;4;113;55;44;26;11;6;10;1;0;1;17;2;0;8;1;0;2;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;1;0;0;0;0;0
15;"A Coruña";36;Ferrol;2;4;U;1128;528;14;8;203;111;33;49;28;10;16;9;1;6;9;3;10;3;2;3;3;1;1;2;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0
15;"A Coruña";36;Ferrol;2;8;U;1073;537;21;19;177;100;43;58;23;34;12;2;4;3;15;6;4;4;1;1;1;0;0;0;1;1;0;1;0;0;2;1;2;1;0;0;0;0;0;0;0;0;0
15;"A Coruña";36;Ferrol;2;10;B;707;297;5;7;84;64;43;44;9;13;7;6;3;2;2;1;1;0;0;0;1;0;0;0;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
15;"A Coruña";36;Ferrol;2;11;U;1004;432;5;9;128;98;59;55;36;12;2;4;4;3;1;2;4;0;3;1;1;0;0;1;0;0;2;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
15;"A Coruña";36;Ferrol;2;13;U;915;418;13;5;144;65;62;52;19;13;14;4;3;3;2;2;3;3;2;1;1;0;0;2;1;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";36;Ferrol;2;14;U;1118;449;15;9;134;95;57;54;24;16;9;5;0;3;5;4;4;4;2;0;0;0;1;0;3;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
15;"A Coruña";36;Ferrol;2;16;U;951;462;15;7;164;108;50;32;23;13;10;5;2;2;7;7;7;3;0;0;0;0;0;1;2;0;0;0;0;2;0;0;1;1;0;0;0;0;0;0;0;0;0
15;"A Coruña";36;Ferrol;3;2;U;579;289;9;3;117;45;24;26;14;8;11;2;0;3;4;1;6;6;0;2;0;1;1;0;0;1;0;1;0;0;0;1;0;0;2;1;0;0;0;0;0;0;0
15;"A Coruña";36;Ferrol;3;3;U;885;436;19;10;134;68;57;49;21;16;13;8;0;4;12;4;1;5;2;2;1;0;2;3;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1
15;"A Coruña";36;Ferrol;3;4;U;1004;476;10;11;164;70;57;60;30;16;10;6;5;7;7;0;6;7;2;0;2;0;1;0;1;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";36;Ferrol;4;1;U;645;313;10;4;147;50;29;11;8;12;8;1;1;5;14;1;0;1;0;2;3;0;1;0;0;0;0;0;0;1;0;1;1;1;1;0;0;0;0;0;0;0;0
15;"A Coruña";36;Ferrol;4;2;U;719;335;17;6;132;65;20;33;8;21;8;1;0;3;6;3;3;3;2;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";36;Ferrol;4;3;U;779;386;11;12;134;69;40;30;13;18;14;2;3;1;25;1;4;0;1;1;1;0;2;0;1;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0
15;"A Coruña";36;Ferrol;5;1;U;858;414;16;7;172;64;54;37;6;16;4;7;2;3;10;5;2;0;2;3;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0
15;"A Coruña";36;Ferrol;5;2;U;1173;539;8;5;186;87;71;48;31;25;17;8;2;3;22;3;6;4;0;1;1;0;5;1;2;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
15;"A Coruña";36;Ferrol;5;3;U;964;484;18;4;108;101;108;57;28;17;6;4;2;4;5;0;4;6;2;0;2;4;0;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0
15;"A Coruña";36;Ferrol;6;1;A;640;229;6;1;48;77;38;22;11;8;4;5;1;0;1;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1
15;"A Coruña";36;Ferrol;6;1;B;758;246;8;6;47;69;30;38;15;7;3;4;0;1;2;2;0;1;1;1;2;1;0;1;1;2;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0
15;"A Coruña";36;Ferrol;6;2;U;684;290;2;4;58;66;49;52;22;13;1;6;1;3;0;1;1;3;0;1;1;1;0;0;0;0;0;1;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0
15;"A Coruña";36;Ferrol;6;3;U;819;388;0;5;136;75;43;45;15;25;12;2;12;2;3;4;3;0;1;0;2;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0
15;"A Coruña";36;Ferrol;6;5;U;689;282;1;6;53;89;47;39;15;10;0;4;0;1;1;1;1;1;0;0;4;2;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;2;0;0
15;"A Coruña";36;Ferrol;6;6;U;1122;539;12;10;150;127;93;57;23;8;10;7;1;6;5;6;2;3;2;2;9;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
15;"A Coruña";36;Ferrol;6;9;B;385;199;3;5;45;54;31;36;7;6;5;3;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";36;Ferrol;6;12;U;843;347;6;0;69;103;78;32;21;14;6;2;0;3;0;1;0;0;0;2;3;1;0;0;3;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
15;"A Coruña";36;Ferrol;6;14;U;1025;505;19;12;150;92;70;46;35;22;11;8;6;3;9;5;1;2;4;1;3;2;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
15;"A Coruña";36;Ferrol;6;15;U;832;405;9;7;129;80;55;40;28;11;12;4;0;5;4;5;3;1;1;2;1;1;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0
15;"A Coruña";36;Ferrol;6;16;U;513;242;2;2;59;80;25;24;21;8;1;2;3;4;2;2;0;1;1;0;2;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
15;"A Coruña";36;Ferrol;6;17;U;1145;483;19;13;131;94;63;58;21;24;14;7;3;9;8;4;2;0;2;2;1;0;1;2;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;1
15;"A Coruña";36;Ferrol;7;1;B;802;357;9;4;117;71;54;0;20;8;13;4;6;0;1;3;1;3;0;1;3;0;2;1;0;1;0;0;1;32;1;0;1;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";36;Ferrol;7;3;B;888;392;16;8;91;63;48;53;21;29;9;9;11;11;2;5;4;3;0;1;4;0;0;0;1;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0
15;"A Coruña";36;Ferrol;7;4;U;840;341;9;6;120;72;41;28;28;10;7;4;0;3;1;3;0;1;0;0;5;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";36;Ferrol;7;6;A;745;263;10;0;62;59;30;36;23;14;3;1;2;6;1;1;2;3;0;0;5;0;0;1;0;0;0;0;1;0;0;0;0;0;0;2;1;0;0;0;0;0;0
15;"A Coruña";36;Ferrol;7;6;B;656;254;4;3;55;68;38;38;15;13;3;1;2;4;0;1;1;1;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0
15;"A Coruña";36;Ferrol;7;8;U;1071;462;12;6;116;108;54;62;33;20;18;4;0;3;5;7;1;1;1;1;2;0;0;2;0;2;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0
15;"A Coruña";36;Ferrol;8;1;A;536;244;5;5;46;59;33;35;15;15;5;8;4;1;2;2;2;1;2;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
15;"A Coruña";36;Ferrol;8;1;B;673;280;9;1;67;76;35;34;24;12;6;4;1;1;0;2;1;0;4;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";36;Ferrol;8;2;U;1084;388;6;7;85;95;62;55;20;17;10;3;6;1;1;4;2;1;1;3;4;0;2;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
15;"A Coruña";36;Ferrol;8;3;U;970;384;7;6;95;78;65;42;30;17;7;4;7;3;5;3;0;2;3;0;7;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";36;Ferrol;8;4;U;719;344;7;8;77;86;67;30;21;8;2;4;2;7;2;5;3;6;0;1;1;2;2;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
15;"A Coruña";36;Ferrol;8;5;A;315;136;9;2;21;32;23;26;9;5;0;0;0;1;4;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";36;Ferrol;8;5;B;407;178;8;3;52;43;22;22;8;6;3;2;0;3;0;1;0;0;0;0;2;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";36;Ferrol;8;6;B;411;199;5;1;56;43;32;21;13;5;3;3;0;1;3;1;2;5;0;0;1;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0
15;"A Coruña";36;Ferrol;8;8;U;822;328;9;1;95;66;55;38;28;5;8;7;0;4;2;4;1;0;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
15;"A Coruña";37;Fisterra;1;1;U;1049;346;12;2;135;69;26;28;57;1;0;6;0;0;0;1;1;2;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;2;0;0;1;0;0
15;"A Coruña";37;Fisterra;1;4;B;281;86;2;1;37;24;2;3;10;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0
15;"A Coruña";37;Fisterra;1;5;U;671;254;3;5;142;48;25;4;14;6;2;0;1;0;0;1;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";39;Irixoa;1;1;A;311;144;10;7;71;14;8;15;5;3;0;4;0;0;0;0;0;1;1;1;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
15;"A Coruña";39;Irixoa;1;1;B;362;137;4;2;55;30;20;5;9;5;1;0;1;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
15;"A Coruña";39;Irixoa;1;1;C;291;135;3;4;62;25;15;2;8;4;0;1;0;0;0;0;2;0;3;0;0;2;0;0;1;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
15;"A Coruña";39;Irixoa;1;1;D;352;149;5;0;81;22;13;5;11;5;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0
15;"A Coruña";40;Laxe;1;1;A;715;293;6;10;116;58;25;13;51;1;1;0;0;1;2;2;2;1;0;0;0;1;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";40;Laxe;1;1;B;816;328;4;18;131;54;21;13;71;6;1;2;1;0;1;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
15;"A Coruña";40;Laxe;2;1;B;585;236;2;4;94;91;13;2;20;2;0;0;1;0;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";40;Laxe;2;1;C;211;101;3;0;41;21;5;3;25;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";41;"Laracha, A";1;1;U;936;439;9;26;186;99;30;19;26;17;5;1;0;5;2;3;0;0;0;1;3;0;1;3;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
15;"A Coruña";41;"Laracha, A";1;3;A;414;213;10;8;104;28;17;11;14;15;0;1;1;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
15;"A Coruña";41;"Laracha, A";1;3;B;262;143;7;6;82;28;9;0;1;4;0;0;0;0;0;4;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";41;"Laracha, A";1;5;A;226;134;1;7;78;25;11;2;3;3;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";41;"Laracha, A";1;6;U;1105;556;15;11;246;101;58;26;54;18;5;6;0;2;1;3;1;1;4;0;0;0;1;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";41;"Laracha, A";1;8;U;776;458;13;15;250;72;32;7;24;24;2;5;3;4;0;0;0;0;1;0;0;0;1;2;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
15;"A Coruña";41;"Laracha, A";1;10;U;687;354;15;9;148;75;31;17;32;11;4;2;0;2;1;0;0;0;0;2;1;0;1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";41;"Laracha, A";1;11;A;1018;473;17;26;158;82;30;34;55;29;5;7;1;6;0;1;0;3;8;0;0;0;0;0;3;0;2;0;0;1;0;0;0;0;0;0;0;0;3;1;1;0;0
15;"A Coruña";42;Lousame;1;1;U;976;366;6;18;153;75;31;17;26;8;4;2;10;0;2;1;0;5;0;0;1;4;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";42;Lousame;1;2;A;857;427;6;16;186;81;36;17;32;14;2;4;11;2;1;0;3;0;1;1;2;2;1;0;0;3;0;0;0;0;1;0;0;0;1;1;1;1;0;1;0;0;0
15;"A Coruña";42;Lousame;2;1;B;344;170;5;2;97;27;10;3;6;6;0;2;1;1;1;0;0;0;0;0;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";42;Lousame;2;1;C;242;101;3;3;42;13;14;4;7;5;0;1;8;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";42;Lousame;2;1;D;214;83;3;1;36;14;10;2;3;3;1;0;5;1;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
15;"A Coruña";43;"Malpica de Bergantiños";1;2;A;598;278;10;15;86;48;17;32;27;12;3;2;2;6;4;0;0;0;4;1;0;1;2;0;0;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
15;"A Coruña";43;"Malpica de Bergantiños";1;2;B;641;305;11;14;116;48;26;24;34;13;1;3;0;2;2;0;1;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0;0;2;2;1;0;1;0;0;0;0;0
15;"A Coruña";43;"Malpica de Bergantiños";2;1;A;509;225;4;8;81;52;32;9;14;5;0;4;1;1;1;2;2;0;0;1;1;1;1;1;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0
15;"A Coruña";43;"Malpica de Bergantiños";2;1;B;535;225;7;5;100;47;9;8;33;6;1;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;2;0;0;0;1;0;0;0;0;0;0
15;"A Coruña";44;Mañón;1;1;C;214;122;1;2;83;12;12;3;1;1;0;0;0;0;3;2;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";45;Mazaricos;1;1;U;851;308;10;3;145;58;18;16;33;17;0;1;1;1;0;1;0;1;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";45;Mazaricos;1;6;A;295;125;4;1;48;47;3;1;14;3;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
15;"A Coruña";46;Melide;1;3;U;625;313;4;12;137;38;43;11;50;6;2;0;1;1;0;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0
15;"A Coruña";46;Melide;1;4;C;206;92;0;2;57;10;8;1;6;7;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";46;Melide;1;5;A;735;358;10;13;196;56;16;6;34;14;0;2;4;1;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
15;"A Coruña";46;Melide;1;6;U;536;249;5;7;172;28;11;5;8;5;1;0;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
15;"A Coruña";46;Melide;1;7;U;986;373;13;10;164;54;30;20;59;3;2;0;1;2;2;3;2;1;0;0;0;0;0;2;0;1;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0
15;"A Coruña";47;Mesía;1;1;A;300;123;6;2;32;31;14;9;3;3;0;0;16;0;2;0;0;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
15;"A Coruña";47;Mesía;1;2;A;291;84;4;0;21;38;8;5;1;1;0;1;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";47;Mesía;1;3;B;260;114;1;3;54;13;20;0;6;3;0;1;2;0;1;0;6;0;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";48;Miño;1;1;U;1029;443;16;11;133;96;54;41;22;16;7;5;2;5;5;6;3;0;1;3;1;4;1;1;0;3;1;1;1;0;1;0;1;0;0;2;0;0;0;0;0;0;0
15;"A Coruña";48;Miño;1;2;U;679;344;5;16;176;59;31;18;16;4;1;3;2;2;5;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
15;"A Coruña";48;Miño;1;3;A;690;291;8;10;105;69;27;24;13;5;4;2;4;0;6;3;1;2;4;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
15;"A Coruña";48;Miño;1;3;B;617;287;6;5;79;84;34;37;10;9;4;1;1;1;4;3;4;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0
15;"A Coruña";48;Miño;2;2;B;408;192;5;9;77;38;22;24;6;2;0;1;0;2;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0
15;"A Coruña";49;Moeche;1;2;A;352;112;8;4;52;4;4;3;26;1;0;0;4;4;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";51;Mugardos;1;1;U;1085;483;19;10;129;97;87;25;51;17;8;7;2;1;3;0;5;10;1;1;2;3;0;0;0;1;0;2;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0
15;"A Coruña";51;Mugardos;1;2;A;669;278;16;3;71;65;43;25;26;7;2;2;2;1;0;0;1;0;2;0;6;0;0;1;0;0;2;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0
15;"A Coruña";51;Mugardos;1;2;B;761;325;13;6;84;67;57;38;25;10;4;1;0;2;3;2;3;1;3;1;1;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
15;"A Coruña";51;Mugardos;2;1;A;564;264;4;10;76;64;29;26;22;18;2;0;1;1;0;0;0;1;0;2;5;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0
15;"A Coruña";51;Mugardos;2;1;B;427;198;5;7;66;58;24;14;14;3;0;0;0;0;2;0;1;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";51;Mugardos;2;2;U;720;364;11;8;90;75;50;44;42;14;1;5;2;3;6;2;0;3;1;0;0;2;0;2;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
15;"A Coruña";52;Muxía;1;1;A;647;328;6;9;109;113;13;21;33;3;2;6;0;1;1;2;2;0;0;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";52;Muxía;1;2;U;737;330;7;13;127;127;29;6;10;3;0;0;0;2;0;0;0;0;0;0;0;0;1;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
15;"A Coruña";52;Muxía;1;3;A;300;157;2;8;37;78;6;5;14;2;1;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";52;Muxía;1;4;A;389;194;3;2;72;90;7;0;12;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0
15;"A Coruña";52;Muxía;1;4;B;377;171;3;2;52;73;18;1;15;1;1;2;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";53;Muros;1;1;B;426;166;4;3;53;25;20;17;12;5;0;3;16;1;1;0;0;1;0;0;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0
15;"A Coruña";53;Muros;1;2;A;625;255;5;9;124;49;11;11;11;7;1;1;21;0;0;1;1;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";53;Muros;1;4;A;389;170;1;9;73;41;12;6;6;1;0;2;8;4;1;1;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
15;"A Coruña";53;Muros;1;4;B;453;175;6;7;80;41;9;2;8;10;1;0;4;1;1;1;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
15;"A Coruña";53;Muros;1;5;A;745;321;2;8;93;105;23;26;21;7;7;2;13;1;3;2;0;1;2;1;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";53;Muros;1;5;B;247;88;5;5;28;29;5;3;1;2;2;0;2;2;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
15;"A Coruña";53;Muros;1;7;A;549;254;1;1;55;54;30;27;23;3;0;0;51;1;2;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
15;"A Coruña";53;Muros;1;7;B;567;280;4;11;68;87;21;20;17;3;1;6;33;1;3;0;0;1;0;0;0;0;0;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";53;Muros;1;8;B;347;148;2;2;42;33;10;5;17;3;1;0;22;3;1;2;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
15;"A Coruña";54;Narón;1;1;U;1029;383;22;9;88;82;53;47;30;14;7;6;2;4;1;1;2;1;0;0;1;0;1;2;0;0;1;0;1;1;1;1;2;0;2;1;0;0;0;0;0;0;0
15;"A Coruña";54;Narón;1;3;U;1040;455;18;7;122;68;53;59;48;20;9;12;9;1;4;3;7;1;2;0;4;4;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";54;Narón;2;3;B;841;353;9;4;97;72;51;32;42;19;1;6;0;0;4;2;3;0;4;0;1;0;0;0;1;0;0;0;0;0;0;1;1;1;0;0;0;0;2;0;0;0;0
15;"A Coruña";54;Narón;3;1;A;379;168;7;5;46;49;17;10;24;3;1;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
15;"A Coruña";54;Narón;3;2;U;803;280;8;5;110;45;40;19;20;11;3;4;0;0;1;2;1;2;2;0;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";54;Narón;4;1;A;659;287;11;3;82;47;38;46;28;8;9;1;2;2;0;3;1;0;1;0;0;1;1;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";54;Narón;4;1;B;807;358;8;3;113;81;36;26;26;20;11;10;1;3;2;2;0;2;2;1;5;3;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
15;"A Coruña";54;Narón;4;2;A;895;328;12;10;81;51;37;59;21;27;6;5;2;7;1;1;1;1;0;2;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";54;Narón;4;2;B;830;324;13;7;103;52;33;38;22;10;11;6;6;4;2;3;1;2;1;2;0;0;0;2;0;1;2;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0
15;"A Coruña";54;Narón;4;3;A;548;247;8;6;84;52;28;20;15;8;1;0;4;1;4;5;4;2;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;1;0;0;0
