cod_provincia;provincia;cod_municipio;municipio;distrito;seccion;mesa;censo;"votos totais";branco;nulos;PSOE;PP;"BNG-AGORA REP?BLICAS";PODEMOS-EU;Cs;VOX;PACMA;CPE;CxG;CV-EC;"RECORTES CERO-LV-GVE";PCPE-PCPC-PCPA;JUNTS;I.Fem;VOLT;PCTG;PACT;pirates.cat/ep;PUM+J;CXE;ALTER;PH;FAC;MCR;IZQP;IGRE;CONTIGO;SAIn;MIEL;AD?;AxS?;CEX-CREX-PREX
15;"A Coruña";93;Zas;1;3;B;222;146;2;1;13;67;49;6;5;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
15;"A Coruña";93;Zas;3;1;B;464;322;7;6;73;98;93;22;12;1;2;4;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";901;Cariño;1;1;B;577;379;3;9;157;87;64;25;20;3;1;0;0;0;1;1;0;2;1;1;0;0;0;0;0;1;0;0;1;0;1;0;0;0;1;0
15;"A Coruña";902;Oza-Cesuras;1;2;B;436;285;2;3;90;123;25;14;8;11;3;1;0;0;0;0;0;0;0;1;1;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0
15;"A Coruña";902;Oza-Cesuras;2;1;B;580;397;7;5;104;185;23;22;18;13;7;3;1;0;2;0;0;0;0;1;1;0;0;0;1;1;1;0;0;0;0;0;0;1;0;1
27;Lugo;1;Abadín;1;1;U;693;382;18;4;99;177;22;13;17;14;0;7;6;0;0;1;1;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Lugo;5;Barreiros;1;1;B;635;479;10;7;100;166;126;26;20;13;2;2;1;0;0;0;0;0;1;1;0;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0
27;Lugo;5;Barreiros;1;3;B;304;219;1;1;53;92;44;7;6;7;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
27;Lugo;6;Becerreá;1;3;B;204;135;11;8;48;46;9;8;1;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
27;Lugo;8;Bóveda;1;1;U;732;553;4;7;203;254;33;20;9;7;5;8;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Lugo;11;Castroverde;1;2;B;410;257;0;3;128;59;33;14;8;6;0;3;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";78;"Santiago de Compostela";5;15;A;538;366;5;0;104;85;72;40;26;10;10;3;4;1;3;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";85;Touro;3;1;B;239;164;2;1;49;52;39;3;4;1;0;11;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";86;Trazo;1;2;A;410;332;2;2;81;163;45;6;13;5;4;3;2;0;0;0;0;0;0;0;1;2;0;0;0;0;0;1;0;0;0;1;0;0;1;0
15;"A Coruña";86;Trazo;1;2;B;547;431;14;1;116;178;42;27;26;6;6;5;2;0;3;0;0;0;2;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0
15;"A Coruña";91;Vilarmaior;1;1;A;433;292;5;4;52;165;19;17;13;5;5;3;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";92;Vimianzo;3;3;A;335;250;1;1;158;39;20;19;4;3;4;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";901;Cariño;1;1;A;557;357;4;7;139;97;59;20;15;11;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";902;Oza-Cesuras;2;1;A;373;231;3;1;64;128;7;3;12;4;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1;0;2
15;"A Coruña";902;Oza-Cesuras;3;1;A;439;336;3;4;131;128;23;19;8;4;3;1;3;2;1;1;1;0;2;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
27;Lugo;1;Abadín;1;3;B;531;329;10;7;100;152;19;10;6;15;2;0;3;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
27;Lugo;4;Baleira;1;1;C;416;257;2;4;64;159;8;5;8;4;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Lugo;5;Barreiros;1;1;A;596;463;5;5;105;162;115;24;13;18;5;1;7;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
27;Lugo;6;Becerreá;1;1;A;595;430;11;7;139;158;31;18;28;22;4;2;3;2;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
27;Lugo;6;Becerreá;1;2;B;392;262;5;7;0;69;29;18;8;19;1;1;4;0;0;0;0;0;1;1;0;0;0;0;98;0;0;0;0;0;0;1;0;0;0;0
27;Lugo;7;Begonte;1;2;B;447;341;13;13;110;171;23;3;1;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
27;Lugo;7;Begonte;1;3;B;352;259;5;4;65;152;13;7;5;4;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Lugo;10;"Castro de Rei";1;1;B;313;216;2;11;48;98;38;6;2;6;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
27;Lugo;10;"Castro de Rei";1;3;A;836;542;9;12;164;198;75;32;19;21;2;3;0;1;2;1;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
27;Lugo;10;"Castro de Rei";1;3;B;884;562;8;7;157;238;49;33;26;22;3;7;1;1;0;0;0;2;0;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
27;Lugo;10;"Castro de Rei";1;4;U;656;424;12;9;125;188;41;19;8;14;3;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
27;Lugo;13;Cervo;2;1;A;748;612;13;16;179;181;94;65;17;10;13;4;8;0;3;0;3;0;0;0;3;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0
27;Lugo;14;"Corgo, O";1;1;A;503;344;6;10;103;124;48;11;19;12;3;0;3;2;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0
27;Lugo;14;"Corgo, O";1;2;B;560;336;10;2;124;128;42;11;8;4;1;2;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
27;Lugo;14;"Corgo, O";1;4;U;774;523;6;9;163;188;60;20;39;12;4;4;0;3;2;1;5;1;0;0;1;1;0;0;0;0;1;0;0;0;2;0;0;1;0;0
27;Lugo;15;Cospeito;1;1;B;673;465;9;11;140;205;42;28;11;6;3;1;0;0;0;2;0;0;0;0;0;0;0;1;1;0;0;0;0;0;2;0;0;0;0;3
27;Lugo;16;Chantada;1;1;A;533;375;7;1;122;122;29;20;26;15;8;16;2;2;2;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Lugo;16;Chantada;1;1;B;435;321;9;3;107;104;28;17;20;9;3;13;0;0;3;2;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Lugo;17;"Folgoso do Courel";1;1;A;455;379;3;6;109;195;14;17;7;6;1;16;1;0;0;0;1;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
27;Lugo;18;"Fonsagrada, A";1;1;A;235;161;0;2;68;62;8;5;7;1;1;6;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Lugo;18;"Fonsagrada, A";1;1;B;293;209;4;0;99;73;19;9;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
27;Lugo;18;"Fonsagrada, A";1;1;D;586;456;5;8;192;148;46;25;13;2;3;4;0;2;1;4;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Lugo;18;"Fonsagrada, A";3;1;B;468;314;6;3;144;116;30;8;1;2;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
27;Lugo;19;Foz;1;1;C;288;191;1;5;69;34;48;12;7;7;1;0;3;1;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Lugo;19;Foz;1;4;B;341;237;7;3;106;70;13;10;12;3;7;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Lugo;19;Foz;1;7;A;563;391;3;0;144;84;73;24;33;11;3;3;7;0;1;2;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Lugo;20;Friol;1;1;B;435;371;7;7;60;248;23;11;1;7;3;2;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Lugo;20;Friol;1;3;A;301;273;1;3;57;189;13;3;5;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Lugo;20;Friol;1;4;C;294;252;6;2;36;183;9;3;5;6;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";85;Touro;1;1;B;501;336;7;5;65;136;65;20;8;6;0;23;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";87;Valdoviño;1;3;A;504;323;7;1;127;76;44;35;15;10;6;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";89;Vedra;2;2;B;363;263;0;1;55;110;42;15;3;7;0;25;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";92;Vimianzo;1;2;A;300;218;1;7;90;70;32;7;1;4;5;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";93;Zas;2;1;B;559;359;6;5;89;139;81;13;8;6;3;2;1;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
15;"A Coruña";901;Cariño;1;2;B;602;353;11;3;132;85;52;36;19;4;5;2;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
27;Lugo;9;Carballedo;1;2;C;211;148;2;5;28;87;13;1;7;1;1;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Lugo;10;"Castro de Rei";1;2;U;661;461;13;21;143;170;50;28;8;17;3;2;0;1;1;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Lugo;11;Castroverde;1;1;A;594;391;5;5;159;114;57;14;18;11;1;5;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Lugo;13;Cervo;1;1;B;777;622;5;9;202;181;85;90;16;7;10;4;2;0;3;0;0;1;0;0;1;1;1;0;0;1;0;0;1;0;1;0;0;0;1;0
27;Lugo;13;Cervo;2;1;C;208;173;5;10;31;78;25;13;4;3;1;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Lugo;13;Cervo;2;1;E;258;210;2;4;44;100;39;12;2;3;1;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Lugo;15;Cospeito;1;3;B;447;298;3;0;94;141;29;10;10;5;1;1;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Lugo;16;Chantada;1;4;A;793;550;8;18;147;223;49;18;27;20;8;16;1;2;2;1;0;0;0;0;1;2;1;0;1;0;0;2;0;0;2;0;1;0;0;0
27;Lugo;16;Chantada;2;1;A;462;343;8;4;118;111;35;10;9;7;3;27;0;1;0;1;0;0;0;0;1;0;3;1;1;0;0;1;0;1;1;0;0;0;0;0
27;Lugo;16;Chantada;3;1;A;308;199;3;1;74;64;31;6;7;1;1;4;0;0;0;1;1;1;1;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0
27;Lugo;18;"Fonsagrada, A";1;1;C;666;549;5;5;223;185;74;20;7;12;5;6;1;0;1;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;2;0
27;Lugo;19;Foz;1;7;B;538;390;6;9;148;92;67;26;13;13;6;0;4;0;1;1;0;0;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";84;Tordoia;2;2;B;217;155;2;3;36;69;33;5;2;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";87;Valdoviño;2;1;A;345;168;6;1;73;61;10;7;3;3;0;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";93;Zas;1;3;C;277;181;5;3;40;62;63;4;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
27;Lugo;9;Carballedo;1;2;A;228;189;5;4;30;138;5;2;2;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
15;"A Coruña";87;Valdoviño;1;1;A;780;492;9;7;188;170;38;26;28;10;1;2;0;1;0;1;4;1;2;0;1;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0
15;"A Coruña";89;Vedra;2;1;A;633;453;5;4;108;216;59;27;11;5;2;11;0;2;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";901;Cariño;1;3;B;355;208;4;2;97;57;24;11;5;2;3;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Lugo;11;Castroverde;1;3;A;214;146;2;2;92;24;7;6;5;3;1;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
27;Lugo;13;Cervo;1;2;B;214;169;4;3;48;61;22;18;7;0;0;1;2;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";901;Cariño;1;3;A;686;383;10;1;126;126;58;29;11;7;7;1;3;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
27;Lugo;6;Becerreá;1;3;A;435;334;1;8;110;140;23;15;12;11;1;0;6;0;3;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Lugo;16;Chantada;1;3;C;649;449;6;6;138;150;43;37;16;13;13;19;0;0;0;0;0;2;0;0;1;1;1;0;0;0;0;1;0;0;1;0;0;0;1;0
27;Lugo;17;"Folgoso do Courel";1;1;B;522;438;3;1;153;190;19;15;10;5;6;29;1;1;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Lugo;18;"Fonsagrada, A";2;1;C;253;198;4;1;69;89;12;7;5;1;1;3;1;0;0;0;0;0;2;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0
27;Lugo;20;Friol;1;1;A;824;685;7;13;147;430;39;19;11;9;2;2;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0
27;Lugo;21;Xermade;1;1;C;226;165;3;7;56;65;15;5;3;4;1;1;0;1;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Lugo;22;Guitiriz;4;1;B;700;517;7;8;186;136;115;32;16;9;4;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Lugo;23;Guntín;1;1;B;253;204;5;7;72;96;10;4;5;2;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Lugo;23;Guntín;1;3;A;371;257;6;2;56;155;15;7;8;3;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Lugo;24;"Incio, O";1;1;A;523;442;8;4;139;191;54;19;9;5;3;4;0;0;3;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Lugo;25;Xove;1;1;A;677;541;13;12;124;215;99;32;26;4;5;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;4;0
27;Lugo;28;Lugo;1;1;B;461;300;2;2;67;119;16;15;49;17;7;2;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
27;Lugo;28;Lugo;1;2;U;752;472;8;3;123;181;32;32;53;28;3;1;2;0;1;0;0;0;2;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0
27;Lugo;28;Lugo;1;3;U;545;314;0;3;102;87;29;31;31;14;6;2;0;2;1;1;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0
27;Lugo;28;Lugo;2;2;U;830;544;6;2;153;169;48;52;58;32;7;4;3;2;3;0;1;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
27;Lugo;28;Lugo;2;3;U;746;477;5;3;142;133;59;48;50;19;5;7;1;0;0;0;0;0;1;0;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
27;Lugo;28;Lugo;2;5;A;611;381;5;4;155;76;51;23;37;6;8;4;2;0;3;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3
27;Lugo;28;Lugo;2;6;A;687;409;1;5;146;105;53;44;27;13;5;6;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Lugo;28;Lugo;2;7;B;974;609;5;4;188;168;64;56;52;31;10;11;9;2;1;0;1;0;0;0;0;2;0;1;1;1;1;0;0;0;1;0;0;0;0;0
27;Lugo;28;Lugo;2;9;U;839;543;6;2;178;161;60;42;42;22;6;6;2;5;0;2;4;0;2;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
27;Lugo;28;Lugo;2;10;A;581;371;0;3;108;137;19;24;47;18;2;3;3;3;2;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
27;Lugo;28;Lugo;2;10;B;514;349;4;5;107;115;27;16;37;18;3;6;3;2;1;1;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
27;Lugo;28;Lugo;2;11;U;815;514;4;0;195;180;46;22;34;14;2;5;4;2;2;0;1;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Lugo;28;Lugo;2;12;A;589;367;8;3;131;99;29;30;37;14;7;4;0;0;1;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;1;0;0;0;0;0
27;Lugo;28;Lugo;2;15;A;984;548;8;4;200;118;78;52;43;27;7;5;1;2;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0
27;Lugo;28;Lugo;2;15;B;821;488;2;4;146;124;70;41;57;18;6;3;3;4;1;0;2;1;1;0;1;0;0;0;0;1;1;1;0;1;0;0;0;0;0;0
27;Lugo;28;Lugo;2;16;U;516;314;4;3;97;86;23;25;40;14;3;7;0;3;2;1;2;1;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
27;Lugo;28;Lugo;2;18;A;583;374;4;3;140;80;45;41;30;12;11;3;1;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Lugo;28;Lugo;2;18;B;653;408;1;4;127;116;40;56;42;10;3;2;2;1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
27;Lugo;28;Lugo;2;19;B;588;398;6;6;144;81;50;34;41;13;2;9;0;2;0;3;1;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1
27;Lugo;28;Lugo;2;20;A;532;327;1;1;112;70;46;32;36;10;4;7;0;1;1;0;2;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0
27;Lugo;28;Lugo;2;21;U;978;635;4;6;226;161;73;59;48;23;9;5;8;4;4;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
27;Lugo;28;Lugo;3;8;U;906;542;3;10;167;165;58;44;50;26;6;3;3;1;1;0;0;3;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0
27;Lugo;28;Lugo;3;10;U;550;345;3;5;162;79;30;22;26;8;2;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0
27;Lugo;28;Lugo;3;11;U;788;415;5;6;149;94;43;43;32;19;6;1;6;0;0;1;0;1;0;0;3;0;0;0;0;0;3;0;0;0;1;0;0;0;0;2
27;Lugo;28;Lugo;4;1;U;562;361;4;4;114;115;25;29;39;15;7;1;2;3;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
27;Lugo;28;Lugo;4;5;A;741;394;7;0;134;119;46;36;28;10;0;4;2;0;0;0;3;2;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0
27;Lugo;28;Lugo;4;6;A;742;431;5;6;132;126;52;32;26;27;11;2;3;3;0;0;0;0;1;0;1;0;2;0;0;0;0;0;1;0;1;0;0;0;0;0
27;Lugo;28;Lugo;4;6;B;880;512;3;6;173;140;58;58;40;20;5;4;1;0;0;0;1;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0
27;Lugo;28;Lugo;4;8;A;589;341;1;1;126;87;34;37;32;16;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
27;Lugo;28;Lugo;4;8;B;523;325;7;2;108;87;42;24;31;7;4;3;4;0;0;0;2;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Lugo;28;Lugo;4;9;A;672;396;9;7;157;94;49;20;33;14;6;2;0;1;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
27;Lugo;28;Lugo;4;9;B;504;276;2;3;102;74;37;16;18;10;2;3;2;0;0;0;1;0;0;0;0;0;1;0;0;0;2;0;0;0;0;1;0;2;0;0
27;Lugo;28;Lugo;4;11;A;723;411;8;8;134;112;60;35;33;10;2;2;3;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0
27;Lugo;28;Lugo;4;12;U;816;463;3;7;150;122;38;57;53;13;3;4;2;0;1;1;2;0;0;0;0;1;0;0;0;1;3;1;0;0;0;0;0;1;0;0
27;Lugo;28;Lugo;4;13;B;511;261;7;3;93;66;27;27;21;4;4;2;3;0;1;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Lugo;28;Lugo;5;1;B;452;299;0;1;111;92;26;24;26;8;5;2;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0
27;Lugo;28;Lugo;5;2;A;505;315;4;1;104;106;23;19;31;15;6;2;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Lugo;28;Lugo;5;2;B;570;372;2;2;131;120;23;28;42;13;2;2;4;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Lugo;28;Lugo;5;3;B;877;476;9;1;182;127;35;43;31;20;10;5;2;2;2;0;1;2;0;2;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
27;Lugo;28;Lugo;5;4;A;567;338;2;3;131;86;30;34;30;14;3;1;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
27;Lugo;28;Lugo;5;4;B;626;358;7;3;117;123;26;30;29;12;2;6;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Lugo;28;Lugo;5;6;U;692;399;3;10;146;90;61;31;41;10;3;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Lugo;28;Lugo;5;7;A;567;360;2;4;87;150;29;17;40;21;3;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;1;0;0
15;"A Coruña";78;"Santiago de Compostela";5;18;A;590;381;1;0;112;145;38;18;32;17;3;5;1;2;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;2;1;0;0;0
15;"A Coruña";92;Vimianzo;2;1;C;479;325;9;15;145;73;61;8;8;0;1;1;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;"A Coruña";92;Vimianzo;3;3;B;515;307;4;11;119;121;21;8;6;12;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0
27;Lugo;10;"Castro de Rei";1;1;A;397;268;1;5;91;130;17;16;5;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Lugo;14;"Corgo, O";1;1;B;271;184;5;0;54;59;41;9;10;5;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Lugo;14;"Corgo, O";1;2;A;342;249;1;6;71;90;39;14;13;12;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Lugo;18;"Fonsagrada, A";2;1;A;212;161;3;2;69;56;17;4;3;4;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
27;Lugo;18;"Fonsagrada, A";3;1;A;204;147;2;1;64;72;3;1;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Lugo;20;Friol;1;4;B;288;255;7;6;49;172;8;7;0;3;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Lugo;22;Guitiriz;4;2;A;387;242;2;3;89;108;26;9;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Lugo;23;Guntín;1;3;D;283;215;5;6;58;115;11;2;4;4;1;2;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;1;0;0;0;1
27;Lugo;25;Xove;1;1;B;735;546;9;14;119;224;92;40;30;6;1;5;4;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Lugo;25;Xove;2;1;B;288;236;1;6;42;126;24;7;9;3;7;5;1;1;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
27;Lugo;26;Láncara;1;1;B;476;325;2;5;134;121;20;16;7;12;0;3;2;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
27;Lugo;26;Láncara;1;2;U;849;630;13;5;254;214;54;38;28;8;4;0;3;0;1;1;1;1;0;1;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0
27;Lugo;27;Lourenzá;1;2;C;345;269;4;6;98;84;31;11;8;1;3;8;5;0;0;1;0;1;0;0;4;0;0;0;0;2;0;0;0;0;0;0;0;1;1;0
